message_text,label,language,fraud_category,source,date_collected
"JBM6T1ZVA Confirmed. Ksh380.00 paid to ARTCAFFE. on 23/6/26 at 10:00 AM. New M-PESA balance is Ksh930.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"YGT3K9MVA Confirmed. Ksh1,100.00 paid to BURGER KING. on 23/6/26 at 4:40 PM. New M-PESA balance is Ksh830.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh250.00 imelipwa kwa JAVA HOUSE. tarehe 23/6/26 saa 10:00. Salio jipya ni Ksh910.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"VKQ8R4NVA Confirmed. Ksh600.00 paid to CHICKEN INN. on 23/6/26 at 11:45 AM. New M-PESA balance is Ksh1,320.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"ZWQ7M2PVA Confirmed. Ksh330.00 paid to KFC KENYA. on 23/6/26 at 2:30 PM. New M-PESA balance is Ksh565.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh750.00 imelipwa kwa PIZZA INN. tarehe 23/6/26 saa 17:15. Salio jipya ni Ksh820.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"AGT5K3PVA Confirmed. Ksh480.00 paid to ARTCAFFE. on 23/6/26 at 6:35 PM. New M-PESA balance is Ksh940.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"NHT9P6XVA Confirmed. Ksh950.00 paid to GALITOS CHICKEN. on 23/6/26 at 8:20 AM. New M-PESA balance is Ksh1,880.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh290.00 imelipwa kwa BURGER KING. tarehe 23/6/26 saa 13:55. Salio jipya ni Ksh3,210.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"PLM4Q9TVA Confirmed. Ksh670.00 paid to CHICKEN INN. on 23/6/26 at 10:25 AM. New M-PESA balance is Ksh950.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"RXTQ4P9VA Confirmed. Ksh200.00 paid to JAVA HOUSE. on 23/6/26 at 3:50 PM. New M-PESA balance is Ksh420.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh580.00 imelipwa kwa KFC KENYA. tarehe 23/6/26 saa 9:15. Salio jipya ni Ksh1,915.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"7KXTQ9MVA Confirmed. Ksh440.00 paid to PIZZA INN. on 23/6/26 at 12:05 PM. New M-PESA balance is Ksh545.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"NPXT6K3VA Confirmed. Ksh820.00 paid to ARTCAFFE. on 23/6/26 at 5:10 PM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh260.00 imelipwa kwa GALITOS CHICKEN. tarehe 23/6/26 saa 7:20. Salio jipya ni Ksh2,310.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"KQXT9M3VA Confirmed. Ksh700.00 paid to BURGER KING. on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh880.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"DHKQ9XPVA Confirmed. Ksh350.00 paid to CHICKEN INN. on 23/6/26 at 9:10 AM. New M-PESA balance is Ksh460.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"6PQR9MXVA Confirmed. Ksh900.00 paid to JAVA HOUSE. on 23/6/26 at 10:35 AM. New M-PESA balance is Ksh260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh310.00 imelipwa kwa KFC KENYA. tarehe 23/6/26 saa 14:10. Salio jipya ni Ksh595.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"3XPQ9MTVA Confirmed. Ksh500.00 paid to PIZZA INN. on 23/6/26 at 7:00 PM. New M-PESA balance is Ksh1,005.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"8MQT4XPVA Confirmed. Ksh1,050.00 paid to ARTCAFFE. on 23/6/26 at 9:45 AM. New M-PESA balance is Ksh1,280.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh330.00 imelipwa kwa GALITOS CHICKEN. tarehe 23/6/26 saa 15:35. Salio jipya ni Ksh1,235.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"GHT2K9XVA Confirmed. Ksh620.00 paid to BURGER KING. on 23/6/26 at 11:25 AM. New M-PESA balance is Ksh3,615.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"LMNQ8K3VA Confirmed. Ksh240.00 paid to CHICKEN INN. on 23/6/26 at 4:15 PM. New M-PESA balance is Ksh430.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh680.00 imelipwa kwa JAVA HOUSE. tarehe 23/6/26 saa 10:10. Salio jipya ni Ksh1,870.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"XQTM5K9VA Confirmed. Ksh410.00 paid to KFC KENYA. on 23/6/26 at 12:50 PM. New M-PESA balance is Ksh890.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"WPLT7K3VA Confirmed. Ksh540.00 paid to PIZZA INN. on 23/6/26 at 16:00. New M-PESA balance is Ksh1,220.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh270.00 imelipwa kwa ARTCAFFE. tarehe 23/6/26 saa 8:30. Salio jipya ni Ksh345.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"VNXT6K3VA Confirmed. Ksh860.00 paid to GALITOS CHICKEN. on 23/6/26 at 14:05. New M-PESA balance is Ksh1,640.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"HJKQ8M3VA Confirmed. Ksh200.00 paid to BURGER KING. on 23/6/26 at 9:55 AM. New M-PESA balance is Ksh695.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
"Imethibitishwa. Ksh730.00 imelipwa kwa CHICKEN INN. tarehe 23/6/26 saa 14:40. Salio jipya ni Ksh780.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch17,2026-06-23
"RTYU8K2PVA Confirmed. Ksh480.00 paid to JAVA HOUSE. on 23/6/26 at 5:40 PM. New M-PESA balance is Ksh1,725.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch17,2026-06-23
