message_text,label,language,fraud_category,source,date_collected
"KQXT9M3TA Confirmed. Ksh1,780.00 paid to NAIVAS SUPERMARKET LIMITED. on 23/6/26 at 12:40 PM. New M-PESA balance is Ksh880.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"DHKQ9XPTA Confirmed. Ksh410.00 paid to CHANDARANA SUPERMARKET. on 23/6/26 at 9:05 AM. New M-PESA balance is Ksh460.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"6PQR9MXTA Confirmed. Ksh3,090.00 paid to CARREFOUR HYPERMARKET. on 23/6/26 at 10:30 AM. New M-PESA balance is Ksh260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"Imethibitishwa. Ksh670.00 imelipwa kwa MR PRICE CLOTHING STORE. tarehe 23/6/26 saa 14:05. Salio jipya ni Ksh595.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch15,2026-06-23
"3XPQ9MTTA Confirmed. Ksh1,260.00 paid to TUSKYS SUPERMARKET. on 23/6/26 at 6:55 PM. New M-PESA balance is Ksh1,005.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"8MQT4XPTA Confirmed. Ksh5,300.00 paid to NAIVAS SUPERMARKET LIMITED. on 23/6/26 at 9:40 AM. New M-PESA balance is Ksh1,280.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"Imethibitishwa. Ksh890.00 imelipwa kwa CHANDARANA SUPERMARKET. tarehe 23/6/26 saa 15:30. Salio jipya ni Ksh1,235.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch15,2026-06-23
"GHT2K9XTA Confirmed. Ksh2,260.00 paid to CARREFOUR HYPERMARKET. on 23/6/26 at 11:20 AM. New M-PESA balance is Ksh3,615.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"LMNQ8K3TA Confirmed. Ksh440.00 paid to QUICKMART STORES. on 23/6/26 at 4:10 PM. New M-PESA balance is Ksh430.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"Imethibitishwa. Ksh3,500.00 imelipwa kwa NAIVAS SUPERMARKET LIMITED. tarehe 23/6/26 saa 10:05. Salio jipya ni Ksh1,870.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch15,2026-06-23
"XQTM5K9TA Confirmed. Ksh1,050.00 paid to MR PRICE CLOTHING STORE. on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh890.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"WPLT7K3TA Confirmed. Ksh2,640.00 paid to TUSKYS SUPERMARKET. on 23/6/26 at 15:55. New M-PESA balance is Ksh1,220.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"Imethibitishwa. Ksh380.00 imelipwa kwa CHANDARANA SUPERMARKET. tarehe 23/6/26 saa 8:25. Salio jipya ni Ksh345.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch15,2026-06-23
"VNXT6K3TA Confirmed. Ksh4,720.00 paid to CARREFOUR HYPERMARKET. on 23/6/26 at 14:00. New M-PESA balance is Ksh1,640.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"HJKQ8M3TA Confirmed. Ksh290.00 paid to QUICKMART STORES. on 23/6/26 at 9:50 AM. New M-PESA balance is Ksh695.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
"Imethibitishwa. Ksh1,890.00 imelipwa kwa NAIVAS SUPERMARKET LIMITED. tarehe 23/6/26 saa 14:35. Salio jipya ni Ksh780.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch15,2026-06-23
"RTYU8K2PTA Confirmed. Ksh3,360.00 paid to MR PRICE CLOTHING STORE. on 23/6/26 at 5:35 PM. New M-PESA balance is Ksh1,725.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch15,2026-06-23
