message_text,label,language,fraud_category,source,date_collected
"M-Koba: Akiba yako ya kila wiki ya Ksh3,000 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Ksh33,000.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your loan application for Ksh9,500.00 has been approved and disbursed to your M-PESA on 23/6/26 at 4:20 PM.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Salio lako la akiba sasa ni Tsh150,000.00 baada ya kuweka Tsh12,000 tarehe 23/6/26. Dial *150*00# kwa maelezo zaidi.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your deposit of Ksh600.00 was successful on 23/6/26. Your M-Shwari savings balance is now Ksh3,100.00. Dial *334# for more options.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Mkopo wako wa Ksh4,000.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 12:10. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: You have successfully repaid Ksh3,500.00 of your outstanding loan on 23/6/26. Your remaining balance is Ksh2,500.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Mkopo wako wa Tsh15,000.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 10:35. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your weekly savings deposit of Ksh2,500.00 was successful on 23/6/26. Your total savings balance is now Ksh14,800.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Akiba yako ya kila wiki ya Ksh800 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Ksh9,800.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your loan of Ksh18,000.00 has been disbursed to your M-PESA account on 23/6/26 at 3:00 PM. Repay before 23/7/26 to avoid extra interest.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Salio lako la akiba sasa ni Tsh60,000.00 baada ya kuweka Tsh5,000 tarehe 23/6/26. Dial *150*00# kwa maelezo zaidi.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your deposit of Ksh2,200.00 was successful on 23/6/26. Your M-Shwari savings balance is now Ksh11,400.00. Dial *334# for more options.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Mkopo wako wa Ksh2,500.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 8:55. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: You have successfully repaid Ksh5,000.00 of your outstanding loan on 23/6/26. Your remaining balance is Ksh0.00. Thank you for your timely repayment.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Akiba yako ya kila wiki ya Tsh6,000 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Tsh72,000.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your fixed deposit of Ksh10,000.00 matured today, 23/6/26, with interest of Ksh200.00. Total credited to your savings is Ksh10,200.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Akiba yako ya kila wiki ya Ksh1,200 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Ksh19,200.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your loan application for Ksh7,000.00 has been approved and disbursed to your M-PESA on 23/6/26 at 2:45 PM.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Mkopo wako wa Tsh10,000.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 9:30. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your deposit of Ksh900.00 was successful on 23/6/26. Your M-Shwari savings balance is now Ksh4,600.00. Dial *334# for more options.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Mkopo wako wa Ksh3,800.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 13:20. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your weekly savings deposit of Ksh1,800.00 was successful on 23/6/26. Your total savings balance is now Ksh16,200.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Salio lako la akiba sasa ni Tsh40,000.00 baada ya kuweka Tsh3,500 tarehe 23/6/26. Dial *150*00# kwa maelezo zaidi.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your loan of Ksh14,500.00 has been disbursed to your M-PESA account on 23/6/26 at 11:10 AM. Repay before 23/7/26 to avoid extra interest.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Akiba yako ya kila wiki ya Ksh2,400 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Ksh27,400.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: You have successfully repaid Ksh2,000.00 of your outstanding loan on 23/6/26. Your remaining balance is Ksh1,000.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Mkopo wako wa Tsh18,000.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 15:50. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your deposit of Ksh1,200.00 was successful on 23/6/26. Your M-Shwari savings balance is now Ksh6,700.00. Dial *334# for more options.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Mkopo wako wa Ksh5,200.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 10:00. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your fixed deposit of Ksh15,000.00 matured today, 23/6/26, with interest of Ksh300.00. Total credited to your savings is Ksh15,300.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Akiba yako ya kila wiki ya Tsh4,500 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Tsh53,500.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your loan application for Ksh11,000.00 has been approved and disbursed to your M-PESA on 23/6/26 at 1:55 PM.",legit,en,n/a,legit_batch9,2026-06-23
"M-Koba: Akiba yako ya kila wiki ya Ksh1,900 imefanikiwa kuwekwa tarehe 23/6/26. Jumla ya akiba yako sasa ni Ksh21,900.00.",legit,sw,n/a,legit_batch9,2026-06-23
"M-Shwari: Your weekly savings deposit of Ksh3,200.00 was successful on 23/6/26. Your total savings balance is now Ksh19,500.00.",legit,en,n/a,legit_batch9,2026-06-23
"M-Pawa: Mkopo wako wa Tsh22,000.00 umeingia kwenye akaunti yako ya M-PESA tarehe 23/6/26 saa 16:25. Lipa kabla ya 23/7/26 kuepuka riba.",legit,sw,n/a,legit_batch9,2026-06-23
