message_text,label,language,fraud_category,source,date_collected
"JBM6T1ZQT Confirmed. Ksh1,000.00 paid to SAFARICOM HOME FIBER for account 661102 on 23/6/26 at 9:50 AM. New M-PESA balance is Ksh930.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"YGT3K9MWT Confirmed. Ksh6,200.00 paid to TANESCO for account 887234 on 23/6/26 at 4:25 PM. New M-PESA balance is Ksh1,330.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh1,500.00 imelipwa kwa NAIROBI CITY WATER Acc 21098 tarehe 23/6/26 saa 9:50. Salio jipya ni Ksh930.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"VKQ8R4NTT Confirmed. Ksh2,800.00 paid to JUBILEE INSURANCE for account 553219 on 23/6/26 at 11:30 AM. New M-PESA balance is Ksh1,420.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"ZWQ7M2PXT Confirmed. Ksh750.00 paid to NAIROBI BOTTLERS for account 112309 on 23/6/26 at 2:15 PM. New M-PESA balance is Ksh615.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh4,000.00 imelipwa kwa CIC INSURANCE Acc 778123 tarehe 23/6/26 saa 17:00. Salio jipya ni Ksh820.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"AGT5K3PWT Confirmed. Ksh550.00 paid to AIRTEL FIBER for account 882134 on 23/6/26 at 6:20 PM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"NHT9P6XQT Confirmed. Ksh8,000.00 paid to STIMA SACCO for account 22310 on 23/6/26 at 8:05 AM. New M-PESA balance is Ksh1,980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh1,300.00 imelipwa kwa NHIF Acc 88712 tarehe 23/6/26 saa 13:40. Salio jipya ni Ksh3,260.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"PLM4Q9TXT Confirmed. Ksh3,500.00 paid to COOPERATIVE BANK for account 9981234 on 23/6/26 at 10:10 AM. New M-PESA balance is Ksh1,250.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"RXTQ4P9MT Confirmed. Ksh400.00 paid to NAIROBI WATER for account 6601 on 23/6/26 at 3:35 PM. New M-PESA balance is Ksh440.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh2,000.00 imelipwa kwa GOTV Acc 33129 tarehe 23/6/26 saa 9:00. Salio jipya ni Ksh2,015.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"7KXTQ9MPT Confirmed. Ksh900.00 paid to OLD MUTUAL for account 765432 on 23/6/26 at 11:50 AM. New M-PESA balance is Ksh795.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"NPXT6K3MT Confirmed. Ksh7,500.00 paid to KENYATTA HOSPITAL for account 119283 on 23/6/26 at 4:55 PM. New M-PESA balance is Ksh1,640.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh1,100.00 imelipwa kwa AVIATION INSURANCE Acc 44012 tarehe 23/6/26 saa 7:10. Salio jipya ni Ksh2,330.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"KQXT9M3PT Confirmed. Ksh4,200.00 paid to NCBA BANK for account 5512897 on 23/6/26 at 12:30 PM. New M-PESA balance is Ksh980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Vodacom M-Pesa: Imethibitishwa. TZS6,500.00 imelipwa kwa LUKU TANESCO Acc 887766 tarehe 23/6/26 saa 16:10. Salio jipya TZS22,400.00. Gharama TZS0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"DHKQ9XPMT Confirmed. Ksh300.00 paid to ZUKU FIBER for account 778123 on 23/6/26 at 8:55 AM. New M-PESA balance is Ksh510.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"6PQR9MXTT Confirmed. Ksh5,200.00 paid to KENYA RE INSURANCE for account 332190 on 23/6/26 at 10:25 AM. New M-PESA balance is Ksh1,260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh1,650.00 imelipwa kwa NAIROBI HOSPITAL Acc 99012 tarehe 23/6/26 saa 14:00. Salio jipya ni Ksh845.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"3XPQ9MTKT Confirmed. Ksh600.00 paid to AIRTEL MONEY BUNDLE for account 110234 on 23/6/26 at 6:50 PM. New M-PESA balance is Ksh1,025.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"8MQT4XPRT Confirmed. Ksh9,800.00 paid to ABSA BANK for account 6612340 on 23/6/26 at 9:35 AM. New M-PESA balance is Ksh1,780.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh700.00 imelipwa kwa STARTIMES Acc 110987 tarehe 23/6/26 saa 15:25. Salio jipya ni Ksh1,335.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"GHT2K9XMT Confirmed. Ksh3,300.00 paid to NAIROBI WATER for account 887123 on 23/6/26 at 11:15 AM. New M-PESA balance is Ksh3,665.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"LMNQ8K3PT Confirmed. Ksh450.00 paid to KENYA POWER for account 119082 on 23/6/26 at 4:05 PM. New M-PESA balance is Ksh680.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh6,500.00 imelipwa kwa CFC LIFE Acc 332091 tarehe 23/6/26 saa 10:00. Salio jipya ni Ksh1,890.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"XQTM5K9PT Confirmed. Ksh1,950.00 paid to KENYATTA UNIVERSITY for account 778120 on 23/6/26 at 12:40 PM. New M-PESA balance is Ksh990.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"WPLT7K3MT Confirmed. Ksh2,200.00 paid to ICEA LION for account 990281 on 23/6/26 at 3:50 PM. New M-PESA balance is Ksh1,520.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh400.00 imelipwa kwa GOTV Acc 110982 tarehe 23/6/26 saa 8:20. Salio jipya ni Ksh395.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"VNXT6K3PT Confirmed. Ksh7,200.00 paid to FAMILY BANK for account 663281 on 23/6/26 at 1:55 PM. New M-PESA balance is Ksh2,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"HJKQ8M3XT Confirmed. Ksh550.00 paid to NAIROBI WATER for account 22311 on 23/6/26 at 9:45 AM. New M-PESA balance is Ksh715.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh1,800.00 imelipwa kwa DSTV Acc 778321 tarehe 23/6/26 saa 14:30. Salio jipya ni Ksh880.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"RTYU8K2PMT Confirmed. Ksh4,650.00 paid to KCB BANK for account 991023 on 23/6/26 at 5:15 PM. New M-PESA balance is Ksh1,975.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"BNMT5K9XT Confirmed. Ksh650.00 paid to KENYA POWER for account 112098 on 23/6/26 at 10:50 AM. New M-PESA balance is Ksh925.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh2,950.00 imelipwa kwa NHIF Acc 778012 tarehe 23/6/26 saa 16:45. Salio jipya ni Ksh1,610.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"ZXCV7K3MT Confirmed. Ksh8,300.00 paid to NAIROBI HOSPITAL for account 220981 on 23/6/26 at 7:30 AM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
"Imethibitishwa. Ksh750.00 imelipwa kwa STIMA SACCO Acc 119283 tarehe 23/6/26 saa 12:10. Salio jipya ni Ksh1,065.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch3,2026-06-23
"QWER9K2XPT Confirmed. Ksh3,100.00 paid to ZUKU FIBER for account 776123 on 23/6/26 at 2:35 PM. New M-PESA balance is Ksh1,790.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch3,2026-06-23
