message_text,label,language,fraud_category,source,date_collected
"VKQ8R4NTZ Confirmed. You bought Ksh100.00 of airtime on 23/6/26 at 11:40 AM. New M-PESA balance is Ksh1,320.00.",legit,en,n/a,legit_batch6,2026-06-23
"ZWQ7M2PXZ Confirmed. You bought Ksh50.00 of airtime on 23/6/26 at 2:25 PM. New M-PESA balance is Ksh565.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh1,000.00 ya muda wa maongezi tarehe 23/6/26 saa 17:10. Salio jipya ni Ksh820.00.",legit,sw,n/a,legit_batch6,2026-06-23
"AGT5K3PWZ Confirmed. You bought Ksh200.00 of airtime on 23/6/26 at 6:30 PM. New M-PESA balance is Ksh940.00.",legit,en,n/a,legit_batch6,2026-06-23
"NHT9P6XQZ Confirmed. You bought Ksh100.00 of airtime on 23/6/26 at 8:15 AM. New M-PESA balance is Ksh1,880.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh50.00 ya muda wa maongezi tarehe 23/6/26 saa 13:50. Salio jipya ni Ksh3,210.00.",legit,sw,n/a,legit_batch6,2026-06-23
"PLM4Q9TXZ Confirmed. You bought Ksh300.00 of airtime on 23/6/26 at 10:20 AM. New M-PESA balance is Ksh950.00.",legit,en,n/a,legit_batch6,2026-06-23
"RXTQ4P9MZ Confirmed. You bought Ksh20.00 of airtime on 23/6/26 at 3:45 PM. New M-PESA balance is Ksh420.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh100.00 ya muda wa maongezi tarehe 23/6/26 saa 9:10. Salio jipya ni Ksh1,915.00.",legit,sw,n/a,legit_batch6,2026-06-23
"7KXTQ9MPZ Confirmed. You bought Ksh250.00 of airtime on 23/6/26 at 12:00 PM. New M-PESA balance is Ksh545.00.",legit,en,n/a,legit_batch6,2026-06-23
"NPXT6K3MZ Confirmed. You bought Ksh500.00 of airtime on 23/6/26 at 5:05 PM. New M-PESA balance is Ksh1,140.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh20.00 ya muda wa maongezi tarehe 23/6/26 saa 7:20. Salio jipya ni Ksh2,310.00.",legit,sw,n/a,legit_batch6,2026-06-23
"KQXT9M3PZ Confirmed. You bought Ksh100.00 of airtime on 23/6/26 at 12:40 PM. New M-PESA balance is Ksh880.00.",legit,en,n/a,legit_batch6,2026-06-23
"DHKQ9XPMZ Confirmed. You bought Ksh50.00 of airtime on 23/6/26 at 9:05 AM. New M-PESA balance is Ksh460.00.",legit,en,n/a,legit_batch6,2026-06-23
"6PQR9MXTZ Confirmed. You bought Ksh1,000.00 of airtime on 23/6/26 at 10:35 AM. New M-PESA balance is Ksh260.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh250.00 ya muda wa maongezi tarehe 23/6/26 saa 14:10. Salio jipya ni Ksh595.00.",legit,sw,n/a,legit_batch6,2026-06-23
"3XPQ9MTKZ Confirmed. You bought Ksh20.00 of airtime on 23/6/26 at 7:00 PM. New M-PESA balance is Ksh1,005.00.",legit,en,n/a,legit_batch6,2026-06-23
"8MQT4XPRZ Confirmed. You bought Ksh500.00 of airtime on 23/6/26 at 9:45 AM. New M-PESA balance is Ksh1,280.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh100.00 ya muda wa maongezi tarehe 23/6/26 saa 15:35. Salio jipya ni Ksh1,235.00.",legit,sw,n/a,legit_batch6,2026-06-23
"GHT2K9XMZ Confirmed. You bought Ksh50.00 of airtime on 23/6/26 at 11:25 AM. New M-PESA balance is Ksh3,615.00.",legit,en,n/a,legit_batch6,2026-06-23
"LMNQ8K3PZ Confirmed. You bought Ksh250.00 of airtime on 23/6/26 at 4:15 PM. New M-PESA balance is Ksh430.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh20.00 ya muda wa maongezi tarehe 23/6/26 saa 10:10. Salio jipya ni Ksh1,870.00.",legit,sw,n/a,legit_batch6,2026-06-23
"XQTM5K9PZ Confirmed. You bought Ksh100.00 of airtime on 23/6/26 at 12:50 PM. New M-PESA balance is Ksh890.00.",legit,en,n/a,legit_batch6,2026-06-23
"WPLT7K3MZ Confirmed. You bought Ksh300.00 of airtime on 23/6/26 at 4:00 PM. New M-PESA balance is Ksh1,220.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh50.00 ya muda wa maongezi tarehe 23/6/26 saa 8:30. Salio jipya ni Ksh345.00.",legit,sw,n/a,legit_batch6,2026-06-23
"VNXT6K3PZ Confirmed. You bought Ksh500.00 of airtime on 23/6/26 at 2:05 PM. New M-PESA balance is Ksh1,640.00.",legit,en,n/a,legit_batch6,2026-06-23
"HJKQ8M3XZ Confirmed. You bought Ksh20.00 of airtime on 23/6/26 at 9:55 AM. New M-PESA balance is Ksh695.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh100.00 ya muda wa maongezi tarehe 23/6/26 saa 14:40. Salio jipya ni Ksh780.00.",legit,sw,n/a,legit_batch6,2026-06-23
"RTYU8K2PMZ Confirmed. You bought Ksh250.00 of airtime on 23/6/26 at 5:30 PM. New M-PESA balance is Ksh1,725.00.",legit,en,n/a,legit_batch6,2026-06-23
"BNMT5K9XZ Confirmed. You bought Ksh50.00 of airtime on 23/6/26 at 11:00 AM. New M-PESA balance is Ksh875.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh1,000.00 ya muda wa maongezi tarehe 23/6/26 saa 16:55. Salio jipya ni Ksh610.00.",legit,sw,n/a,legit_batch6,2026-06-23
"ZXCV7K3MZ Confirmed. You bought Ksh100.00 of airtime on 23/6/26 at 7:40 AM. New M-PESA balance is Ksh1,040.00.",legit,en,n/a,legit_batch6,2026-06-23
"Imethibitishwa. Umenunua Ksh20.00 ya muda wa maongezi tarehe 23/6/26 saa 12:20. Salio jipya ni Ksh1,045.00.",legit,sw,n/a,legit_batch6,2026-06-23
