message_text,label,language,fraud_category,source,date_collected
"7KXTQ9MQA Confirmed. Ksh1,150.00 from EQUITY BANK account 661102 has been credited to your M-PESA on 23/6/26 at 12:05 PM. New balance is Ksh1,945.00.",legit,en,n/a,legit_batch7,2026-06-23
"NPXT6K3QA Confirmed. Ksh12,500.00 from STANDARD CHARTERED account 990281 has been credited to your M-PESA on 23/6/26 at 5:10 PM. New balance is Ksh14,140.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh350.00 kutoka KCB BANK akaunti 332091 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 7:25. Salio jipya ni Ksh2,680.00.",legit,sw,n/a,legit_batch7,2026-06-23
"KQXT9M3QA Confirmed. Ksh5,300.00 from FAMILY BANK account 778120 has been credited to your M-PESA on 23/6/26 at 12:45 PM. New balance is Ksh6,280.00.",legit,en,n/a,legit_batch7,2026-06-23
"DHKQ9XPQA Confirmed. Ksh900.00 from DTB BANK account 110982 has been credited to your M-PESA on 23/6/26 at 9:10 AM. New balance is Ksh1,410.00.",legit,en,n/a,legit_batch7,2026-06-23
"6PQR9MXQA Confirmed. Ksh8,200.00 from COOPERATIVE BANK account 663281 has been credited to your M-PESA on 23/6/26 at 10:40 AM. New balance is Ksh9,460.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh2,100.00 kutoka NCBA BANK akaunti 22311 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 14:15. Salio jipya ni Ksh2,945.00.",legit,sw,n/a,legit_batch7,2026-06-23
"3XPQ9MTQA Confirmed. Ksh300.00 from EQUITY BANK account 778321 has been credited to your M-PESA on 23/6/26 at 7:05 PM. New balance is Ksh1,075.00.",legit,en,n/a,legit_batch7,2026-06-23
"8MQT4XPQA Confirmed. Ksh14,000.00 from ABSA BANK account 991023 has been credited to your M-PESA on 23/6/26 at 9:50 AM. New balance is Ksh15,780.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh600.00 kutoka KCB BANK akaunti 112098 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 15:40. Salio jipya ni Ksh1,385.00.",legit,sw,n/a,legit_batch7,2026-06-23
"GHT2K9XQA Confirmed. Ksh4,650.00 from STANDARD CHARTERED account 778012 has been credited to your M-PESA on 23/6/26 at 11:30 AM. New balance is Ksh6,715.00.",legit,en,n/a,legit_batch7,2026-06-23
"LMNQ8K3QA Confirmed. Ksh750.00 from FAMILY BANK account 220981 has been credited to your M-PESA on 23/6/26 at 4:20 PM. New balance is Ksh830.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh9,800.00 kutoka DTB BANK akaunti 119283 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 10:15. Salio jipya ni Ksh11,690.00.",legit,sw,n/a,legit_batch7,2026-06-23
"XQTM5K9QA Confirmed. Ksh1,950.00 from COOPERATIVE BANK account 776123 has been credited to your M-PESA on 23/6/26 at 12:55 PM. New balance is Ksh2,940.00.",legit,en,n/a,legit_batch7,2026-06-23
"WPLT7K3QA Confirmed. Ksh3,400.00 from NCBA BANK account 220981 has been credited to your M-PESA on 23/6/26 at 4:05 PM. New balance is Ksh4,920.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh550.00 kutoka EQUITY BANK akaunti 110987 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 8:35. Salio jipya ni Ksh945.00.",legit,sw,n/a,legit_batch7,2026-06-23
"VNXT6K3QA Confirmed. Ksh16,000.00 from ABSA BANK account 663218 has been credited to your M-PESA on 23/6/26 at 2:10 PM. New balance is Ksh18,140.00.",legit,en,n/a,legit_batch7,2026-06-23
"HJKQ8M3QA Confirmed. Ksh400.00 from KCB BANK account 119082 has been credited to your M-PESA on 23/6/26 at 10:00 AM. New balance is Ksh1,115.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh2,750.00 kutoka STANDARD CHARTERED akaunti 332190 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 14:45. Salio jipya ni Ksh3,630.00.",legit,sw,n/a,legit_batch7,2026-06-23
"RTYU8K2PQA Confirmed. Ksh6,450.00 from FAMILY BANK account 991023 has been credited to your M-PESA on 23/6/26 at 5:35 PM. New balance is Ksh8,425.00.",legit,en,n/a,legit_batch7,2026-06-23
"BNMT5K9XQA Confirmed. Ksh950.00 from DTB BANK account 112098 has been credited to your M-PESA on 23/6/26 at 11:05 AM. New balance is Ksh1,875.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh4,150.00 kutoka COOPERATIVE BANK akaunti 778012 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 17:00. Salio jipya ni Ksh4,810.00.",legit,sw,n/a,legit_batch7,2026-06-23
"ZXCV7K3MQA Confirmed. Ksh10,300.00 from NCBA BANK account 220981 has been credited to your M-PESA on 23/6/26 at 7:45 AM. New balance is Ksh11,440.00.",legit,en,n/a,legit_batch7,2026-06-23
"Imethibitishwa. Ksh1,050.00 kutoka EQUITY BANK akaunti 119283 imeingizwa kwenye M-PESA yako tarehe 23/6/26 saa 12:25. Salio jipya ni Ksh2,115.00.",legit,sw,n/a,legit_batch7,2026-06-23
"QWER9K2XQA Confirmed. Ksh5,600.00 from KCB BANK account 776123 has been credited to your M-PESA on 23/6/26 at 2:45 PM. New balance is Ksh7,390.00.",legit,en,n/a,legit_batch7,2026-06-23
