message_text,label,language,fraud_category,source,date_collected
"Imethibitishwa. Ksh800.00 imelipwa kwa ZUKU TV Acc 990281 tarehe 23/6/26 saa 15:35. Salio jipya ni Ksh440.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"AGT5K3PRA Confirmed. Ksh1,400.00 paid to AZAM TV PREMIUM for account 778012 on 23/6/26 at 9:00 AM. New M-PESA balance is Ksh2,015.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"NHT9P6XRA Confirmed. Ksh600.00 paid to STARTIMES for account 220981 on 23/6/26 at 11:50 AM. New M-PESA balance is Ksh795.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh2,800.00 imelipwa kwa DSTV COMPACT Acc 119283 tarehe 23/6/26 saa 16:55. Salio jipya ni Ksh1,640.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"PLM4Q9TRA Confirmed. Ksh1,000.00 paid to GOTV MAX for account 110987 on 23/6/26 at 7:10 AM. New M-PESA balance is Ksh2,330.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"RXTQ4P9RA Confirmed. Ksh450.00 paid to ZUKU TV for account 663281 on 23/6/26 at 12:30 PM. New M-PESA balance is Ksh980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh1,950.00 imelipwa kwa DSTV ASIA Acc 991023 tarehe 23/6/26 saa 9:00. Salio jipya ni Ksh510.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"7KXTQ9MRA Confirmed. Ksh750.00 paid to STARTIMES UNIQUE for account 112098 on 23/6/26 at 10:25 AM. New M-PESA balance is Ksh1,260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"NPXT6K3RA Confirmed. Ksh1,650.00 paid to GOTV JOLLI for account 778012 on 23/6/26 at 14:00. New M-PESA balance is Ksh845.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh3,800.00 imelipwa kwa DSTV PREMIUM Acc 220981 tarehe 23/6/26 saa 18:50. Salio jipya ni Ksh1,025.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"KQXT9M3RA Confirmed. Ksh550.00 paid to AZAM TV for account 119283 on 23/6/26 at 9:40 AM. New M-PESA balance is Ksh1,780.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"DHKQ9XPRA Confirmed. Ksh2,200.00 paid to DSTV COMPACT PLUS for account 776123 on 23/6/26 at 15:30. New M-PESA balance is Ksh1,335.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"6PQR9MXRA Confirmed. Ksh900.00 paid to ZUKU FIBER TV for account 663218 on 23/6/26 at 11:20 AM. New M-PESA balance is Ksh3,665.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh1,100.00 imelipwa kwa GOTV PLUS Acc 220981 tarehe 23/6/26 saa 16:10. Salio jipya ni Ksh680.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"3XPQ9MTRA Confirmed. Ksh1,300.00 paid to STARTIMES CLASSIC for account 110987 on 23/6/26 at 10:05 AM. New M-PESA balance is Ksh1,890.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"8MQT4XPRA Confirmed. Ksh3,200.00 paid to DSTV PREMIUM for account 778120 on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh990.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh650.00 imelipwa kwa AZAM TV BASIC Acc 990281 tarehe 23/6/26 saa 15:55. Salio jipya ni Ksh1,520.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"GHT2K9XRA Confirmed. Ksh400.00 paid to GOTV LITE for account 110982 on 23/6/26 at 8:25 AM. New M-PESA balance is Ksh395.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"LMNQ8K3RA Confirmed. Ksh1,950.00 paid to ZUKU TV for account 663281 on 23/6/26 at 13:55. New M-PESA balance is Ksh2,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh550.00 imelipwa kwa STARTIMES Acc 22311 tarehe 23/6/26 saa 9:45. Salio jipya ni Ksh715.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"XQTM5K9RA Confirmed. Ksh2,800.00 paid to DSTV COMPACT for account 778321 on 23/6/26 at 14:30. New M-PESA balance is Ksh880.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"WPLT7K3RA Confirmed. Ksh1,100.00 paid to GOTV MAX for account 991023 on 23/6/26 at 17:15. New M-PESA balance is Ksh1,975.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh750.00 imelipwa kwa AZAM TV Acc 112098 tarehe 23/6/26 saa 10:50. Salio jipya ni Ksh925.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"VNXT6K3RA Confirmed. Ksh3,400.00 paid to DSTV PREMIUM for account 778012 on 23/6/26 at 16:45. New M-PESA balance is Ksh1,610.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"HJKQ8M3RA Confirmed. Ksh650.00 paid to ZUKU TV for account 220981 on 23/6/26 at 7:30 AM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
"Imethibitishwa. Ksh1,300.00 imelipwa kwa GOTV SUPA Acc 119283 tarehe 23/6/26 saa 12:10. Salio jipya ni Ksh1,065.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch13,2026-06-23
"RTYU8K2PRA Confirmed. Ksh3,100.00 paid to DSTV ACCESS for account 776123 on 23/6/26 at 14:35. New M-PESA balance is Ksh1,790.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch13,2026-06-23
