message_text,label,language,fraud_category,source,date_collected
"Fuliza M-PESA. Malipo yako ya Ksh700.00 yamefanikiwa tarehe 23/6/26. Salio lililobaki la Fuliza ni Ksh0.00. Asante kwa kulipa deni lako kikamilifu.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL9Q4XPR Fuliza M-PESA. Ksh250.00 used to complete your transaction of Ksh1,400.00 to NAIVAS SUPERMARKET. Fuliza M-PESA outstanding amount is Ksh250.00 due on 30/6/26. Interest is Ksh1.88 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh400.00 imetumika kukamilisha muamala wako wa Ksh2,300.00 kwa NHIF. Deni la Fuliza ni Ksh400.00 linalostahili 30/6/26. Riba ni Ksh3.00 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL3M8KTR Fuliza M-PESA. Ksh80.00 used to complete your transaction of Ksh420.00 to KFC KENYA. Fuliza M-PESA outstanding amount is Ksh80.00 due on 30/6/26. Interest is Ksh0.60 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA repayment of Ksh550.00 was successful on 23/6/26. Your remaining Fuliza balance is Ksh150.00. Thank you for repaying promptly.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh180.00 imetumika kukamilisha muamala wako wa Ksh950.00 kwa BURGER KING. Deni la Fuliza ni Ksh180.00 linalostahili 30/6/26. Riba ni Ksh1.35 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL5K9PMR Fuliza M-PESA. Ksh550.00 used to complete your transaction of Ksh3,200.00 withdrawal. Fuliza M-PESA outstanding amount is Ksh550.00 due on 30/6/26. Interest is Ksh4.13 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA limit is now Ksh3,000.00 based on your recent activity. Use it responsibly. Dial *234# for more details.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Malipo yako ya Ksh1,000.00 yamefanikiwa tarehe 23/6/26. Salio lililobaki la Fuliza ni Ksh0.00. Asante kwa kulipa deni lako kikamilifu.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL8N2QTR Fuliza M-PESA. Ksh320.00 used to complete your transaction of Ksh1,900.00 to QUICKMART. Fuliza M-PESA outstanding amount is Ksh320.00 due on 30/6/26. Interest is Ksh2.40 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh90.00 imetumika kukamilisha muamala wako wa Ksh450.00 kwa MAMA MBOGA STALL. Deni la Fuliza ni Ksh90.00 linalostahili 30/6/26. Riba ni Ksh0.68 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL6M3XQR Fuliza M-PESA. Ksh700.00 used to complete your transaction of Ksh4,500.00 to TUSKYS SUPERMARKET. Fuliza M-PESA outstanding amount is Ksh700.00 due on 30/6/26. Interest is Ksh5.25 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA repayment of Ksh200.00 was successful on 23/6/26. Your remaining Fuliza balance is Ksh80.00. Keep your repayments consistent.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh130.00 imetumika kukamilisha muamala wako wa Ksh650.00 kwa GALITOS CHICKEN. Deni la Fuliza ni Ksh130.00 linalostahili 30/6/26. Riba ni Ksh0.98 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL4Q9NPR Fuliza M-PESA. Ksh480.00 used to complete your transaction of Ksh2,900.00 withdrawal. Fuliza M-PESA outstanding amount is Ksh480.00 due on 30/6/26. Interest is Ksh3.60 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA limit has increased to Ksh20,000.00 based on your usage history. Enjoy seamless transactions. Dial *234# for more.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Malipo yako ya Ksh350.00 yamefanikiwa tarehe 23/6/26. Salio lililobaki la Fuliza ni Ksh100.00. Asante kwa kulipa deni lako.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL7K2MTR Fuliza M-PESA. Ksh220.00 used to complete your transaction of Ksh1,300.00 to JAVA HOUSE. Fuliza M-PESA outstanding amount is Ksh220.00 due on 30/6/26. Interest is Ksh1.65 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh75.00 imetumika kukamilisha muamala wako wa Ksh380.00 kwa CHICKEN INN. Deni la Fuliza ni Ksh75.00 linalostahili 30/6/26. Riba ni Ksh0.56 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL2N8XQR Fuliza M-PESA. Ksh650.00 used to complete your transaction of Ksh3,900.00 to NAIVAS SUPERMARKET. Fuliza M-PESA outstanding amount is Ksh650.00 due on 30/6/26. Interest is Ksh4.88 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA repayment of Ksh800.00 was successful on 23/6/26. Your remaining Fuliza balance is Ksh0.00. Thank you for using Fuliza responsibly.",legit,en,n/a,legit_batch8,2026-06-23
"Fuliza M-PESA. Ksh110.00 imetumika kukamilisha muamala wako wa Ksh550.00 kwa KFC KENYA. Deni la Fuliza ni Ksh110.00 linalostahili 30/6/26. Riba ni Ksh0.83 kwa siku.",legit,sw,n/a,legit_batch8,2026-06-23
"FUL5P3KQR Fuliza M-PESA. Ksh380.00 used to complete your transaction of Ksh2,200.00 withdrawal. Fuliza M-PESA outstanding amount is Ksh380.00 due on 30/6/26. Interest is Ksh2.85 per day.",legit,en,n/a,legit_batch8,2026-06-23
"Your Fuliza M-PESA limit is now Ksh6,000.00 based on your recent activity. Use it responsibly. Dial *234# for more details.",legit,en,n/a,legit_batch8,2026-06-23
