message_text,label,language,fraud_category,source,date_collected
"Token ya KPLC: 9135-8024-7913-5680-2479 kwa Ksh600.00 imenunuliwa tarehe 23/6/26 saa 9:55. Units: 46.2 kWh. Meter No: 119283.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 0246-9135-8024-6791-3580 for Ksh1,200.00 purchased on 23/6/26 at 12:40 PM. Units: 92.4 kWh. Meter No: 776123.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 1357-0246-9135-7802-4691 for Tsh18,000.00 purchased on 23/6/26 at 16:05. Units: 117.8 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 2468-1357-0246-8913-5702 kwa Ksh350.00 imenunuliwa tarehe 23/6/26 saa 8:15. Units: 26.9 kWh. Meter No: 110987.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 3579-2468-1357-9024-6813 for Ksh900.00 purchased on 23/6/26 at 10:55 AM. Units: 69.3 kWh. Meter No: 663281.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 4680-3579-2468-0135-7924 for Tsh9,500.00 purchased on 23/6/26 at 13:30. Units: 62.1 kWh. Meter No: 991023.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 5791-4680-3579-1246-8035 kwa Ksh200.00 imenunuliwa tarehe 23/6/26 saa 15:40. Units: 15.4 kWh. Meter No: 112098.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 6802-5791-4680-2357-9146 for Ksh2,500.00 purchased on 23/6/26 at 9:20 AM. Units: 192.7 kWh. Meter No: 778012.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 7913-6802-5791-3468-0257 for Tsh30,000.00 purchased on 23/6/26 at 17:10. Units: 196.5 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 8024-7913-6802-4579-1368 kwa Ksh450.00 imenunuliwa tarehe 23/6/26 saa 11:50. Units: 34.6 kWh. Meter No: 119283.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 9135-8024-7913-5680-2479 for Ksh1,800.00 purchased on 23/6/26 at 14:15 PM. Units: 138.7 kWh. Meter No: 776123.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 0246-9135-8024-6791-3580 for Tsh7,000.00 purchased on 23/6/26 at 10:05. Units: 45.7 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 1357-0246-9135-7802-4691 kwa Ksh550.00 imenunuliwa tarehe 23/6/26 saa 16:20. Units: 42.3 kWh. Meter No: 110987.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 2468-1357-0246-8913-5702 for Ksh700.00 purchased on 23/6/26 at 8:35 AM. Units: 53.8 kWh. Meter No: 663281.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 3579-2468-1357-9024-6813 for Tsh14,000.00 purchased on 23/6/26 at 12:55. Units: 91.5 kWh. Meter No: 991023.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 4680-3579-2468-0135-7924 kwa Ksh1,000.00 imenunuliwa tarehe 23/6/26 saa 15:30. Units: 77.0 kWh. Meter No: 112098.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 5791-4680-3579-1246-8035 for Ksh320.00 purchased on 23/6/26 at 9:45 AM. Units: 24.6 kWh. Meter No: 778012.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 6802-5791-4680-2357-9146 for Tsh22,000.00 purchased on 23/6/26 at 16:40. Units: 143.9 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 7913-6802-5791-3468-0257 kwa Ksh650.00 imenunuliwa tarehe 23/6/26 saa 11:15. Units: 50.0 kWh. Meter No: 119283.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 8024-7913-6802-4579-1368 for Ksh1,300.00 purchased on 23/6/26 at 13:50 PM. Units: 100.0 kWh. Meter No: 776123.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 9135-8024-7913-5680-2479 for Tsh6,000.00 purchased on 23/6/26 at 9:25. Units: 39.2 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 0246-9135-8024-6791-3580 kwa Ksh400.00 imenunuliwa tarehe 23/6/26 saa 14:30. Units: 30.8 kWh. Meter No: 110987.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 1357-0246-9135-7802-4691 for Ksh2,200.00 purchased on 23/6/26 at 10:40 AM. Units: 169.5 kWh. Meter No: 663281.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 2468-1357-0246-8913-5702 for Tsh16,000.00 purchased on 23/6/26 at 15:05. Units: 104.6 kWh. Meter No: 991023.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 3579-2468-1357-9024-6813 kwa Ksh250.00 imenunuliwa tarehe 23/6/26 saa 8:55. Units: 19.2 kWh. Meter No: 112098.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 4680-3579-2468-0135-7924 for Ksh950.00 purchased on 23/6/26 at 12:10 PM. Units: 73.1 kWh. Meter No: 778012.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 5791-4680-3579-1246-8035 for Tsh11,000.00 purchased on 23/6/26 at 16:55. Units: 71.9 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
"Token ya KPLC: 6802-5791-4680-2357-9146 kwa Ksh1,600.00 imenunuliwa tarehe 23/6/26 saa 9:35. Units: 123.1 kWh. Meter No: 119283.",legit,sw,n/a,legit_batch12,2026-06-23
"KPLC PREPAID: Token 7913-6802-5791-3468-0257 for Ksh380.00 purchased on 23/6/26 at 11:00 AM. Units: 29.2 kWh. Meter No: 776123.",legit,en,n/a,legit_batch12,2026-06-23
"TANESCO LUKU: Token 8024-7913-6802-4579-1368 for Tsh19,000.00 purchased on 23/6/26 at 14:45. Units: 124.2 kWh. Meter No: 220981.",legit,en,n/a,legit_batch12,2026-06-23
