message_text,label,language,fraud_category,source,date_collected
"6PQR9MXTX Confirmed. Ksh6,800.00 withdrawn from agent ASHA MWALIMU Shop, Wajir. on 23/6/26 at 10:30 AM. New M-PESA balance is Ksh1,260.00. Transaction cost, Ksh65.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh1,300.00 imetolewa kutoka wakala NEEMA KASSIM Shop, Marsabit. tarehe 23/6/26 saa 14:05. Salio jipya ni Ksh845.00. Gharama, Ksh15.00.",legit,sw,n/a,legit_batch5,2026-06-23
"3XPQ9MTKX Confirmed. Ksh250.00 withdrawn from agent JOSEPH KARANJA Shop, Kilifi. on 23/6/26 at 6:55 PM. New M-PESA balance is Ksh1,025.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch5,2026-06-23
"8MQT4XPRX Confirmed. Ksh11,000.00 withdrawn from agent STELLA NYAMBURA Shop, Homa Bay. on 23/6/26 at 9:40 AM. New M-PESA balance is Ksh1,780.00. Transaction cost, Ksh103.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh550.00 imetolewa kutoka wakala FRANCIS MUTUA Shop, Siaya. tarehe 23/6/26 saa 15:30. Salio jipya ni Ksh1,335.00. Gharama, Ksh11.00.",legit,sw,n/a,legit_batch5,2026-06-23
"GHT2K9XMX Confirmed. Ksh3,400.00 withdrawn from agent LUCY NJAMBI Shop, Busia. on 23/6/26 at 11:20 AM. New M-PESA balance is Ksh3,665.00. Transaction cost, Ksh33.00.",legit,en,n/a,legit_batch5,2026-06-23
"LMNQ8K3PX Confirmed. Ksh600.00 withdrawn from agent RAMADHANI ISSA Shop, Vihiga. on 23/6/26 at 4:10 PM. New M-PESA balance is Ksh680.00. Transaction cost, Ksh11.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh7,200.00 imetolewa kutoka wakala ASHA MWALIMU Shop, Murang'a. tarehe 23/6/26 saa 10:05. Salio jipya ni Ksh1,890.00. Gharama, Ksh68.00.",legit,sw,n/a,legit_batch5,2026-06-23
"XQTM5K9PX Confirmed. Ksh1,950.00 withdrawn from agent NEEMA KASSIM Shop, Nyahururu. on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh990.00. Transaction cost, Ksh18.00.",legit,en,n/a,legit_batch5,2026-06-23
"WPLT7K3MX Confirmed. Ksh2,800.00 withdrawn from agent JOSEPH KARANJA Shop, Mumias. on 23/6/26 at 3:55 PM. New M-PESA balance is Ksh1,520.00. Transaction cost, Ksh27.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh400.00 imetolewa kutoka wakala STELLA NYAMBURA Shop, Maralal. tarehe 23/6/26 saa 8:25. Salio jipya ni Ksh395.00. Gharama, Ksh7.00.",legit,sw,n/a,legit_batch5,2026-06-23
"VNXT6K3PX Confirmed. Ksh5,800.00 withdrawn from agent FRANCIS MUTUA Shop, Kapenguria. on 23/6/26 at 2:00 PM. New M-PESA balance is Ksh2,140.00. Transaction cost, Ksh55.00.",legit,en,n/a,legit_batch5,2026-06-23
"HJKQ8M3XX Confirmed. Ksh350.00 withdrawn from agent LUCY NJAMBI Shop, Iten. on 23/6/26 at 9:50 AM. New M-PESA balance is Ksh715.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh4,800.00 imetolewa kutoka wakala RAMADHANI ISSA Shop, Lodwar. tarehe 23/6/26 saa 14:35. Salio jipya ni Ksh880.00. Gharama, Ksh45.00.",legit,sw,n/a,legit_batch5,2026-06-23
"RTYU8K2PMX Confirmed. Ksh2,650.00 withdrawn from agent ASHA MWALIMU Shop, Moyale. on 23/6/26 at 5:25 PM. New M-PESA balance is Ksh1,975.00. Transaction cost, Ksh25.00.",legit,en,n/a,legit_batch5,2026-06-23
"BNMT5K9XX Confirmed. Ksh800.00 withdrawn from agent NEEMA KASSIM Shop, Mandera. on 23/6/26 at 10:55 AM. New M-PESA balance is Ksh925.00. Transaction cost, Ksh11.00.",legit,en,n/a,legit_batch5,2026-06-23
"Imethibitishwa. Ksh3,150.00 imetolewa kutoka wakala JOSEPH KARANJA Shop, Kwale. tarehe 23/6/26 saa 16:50. Salio jipya ni Ksh1,610.00. Gharama, Ksh30.00.",legit,sw,n/a,legit_batch5,2026-06-23
"ZXCV7K3MX Confirmed. Ksh9,300.00 withdrawn from agent STELLA NYAMBURA Shop, Taveta. on 23/6/26 at 7:35 AM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh86.00.",legit,en,n/a,legit_batch5,2026-06-23
