message_text,label,language,fraud_category,source,date_collected
"NHT9P6XQV Confirmed. Ksh85.00 paid to TUSKYS SUPERMARKET. on 23/6/26 at 8:10 AM. New M-PESA balance is Ksh1,980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh640.00 imelipwa kwa NAIVAS SUPERMARKET. tarehe 23/6/26 saa 13:45. Salio jipya ni Ksh3,260.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"PLM4Q9TXV Confirmed. Ksh1,900.00 paid to NAKUMATT. on 23/6/26 at 10:15 AM. New M-PESA balance is Ksh1,250.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"RXTQ4P9MV Confirmed. Ksh300.00 paid to TOTAL ENERGIES PETROL STATION. on 23/6/26 at 3:40 PM. New M-PESA balance is Ksh440.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh450.00 imelipwa kwa ARTCAFFE. tarehe 23/6/26 saa 9:05. Salio jipya ni Ksh2,015.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"7KXTQ9MPV Confirmed. Ksh1,100.00 paid to CHANDARANA SUPERMARKET. on 23/6/26 at 11:55 AM. New M-PESA balance is Ksh795.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"NPXT6K3MV Confirmed. Ksh2,650.00 paid to NAIVAS SUPERMARKET. on 23/6/26 at 5:00 PM. New M-PESA balance is Ksh1,640.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh195.00 imelipwa kwa MAMA MBOGA STALL. tarehe 23/6/26 saa 7:15. Salio jipya ni Ksh2,330.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"KQXT9M3PV Confirmed. Ksh3,300.00 paid to QUICKMART. on 23/6/26 at 12:35 PM. New M-PESA balance is Ksh980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"DHKQ9XPMV Confirmed. Ksh120.00 paid to JAVA HOUSE. on 23/6/26 at 9:00 AM. New M-PESA balance is Ksh510.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"6PQR9MXTV Confirmed. Ksh2,800.00 paid to CARREFOUR. on 23/6/26 at 10:30 AM. New M-PESA balance is Ksh1,260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh800.00 imelipwa kwa KFC KENYA. tarehe 23/6/26 saa 14:05. Salio jipya ni Ksh845.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"3XPQ9MTKV Confirmed. Ksh250.00 paid to PIZZA INN. on 23/6/26 at 6:55 PM. New M-PESA balance is Ksh1,025.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"8MQT4XPRV Confirmed. Ksh4,800.00 paid to NAIVAS SUPERMARKET. on 23/6/26 at 9:40 AM. New M-PESA balance is Ksh1,780.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh350.00 imelipwa kwa GALITOS CHICKEN. tarehe 23/6/26 saa 15:30. Salio jipya ni Ksh1,335.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"GHT2K9XMV Confirmed. Ksh1,650.00 paid to TUSKYS SUPERMARKET. on 23/6/26 at 11:20 AM. New M-PESA balance is Ksh3,665.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"LMNQ8K3PV Confirmed. Ksh95.00 paid to MAMA MBOGA STALL. on 23/6/26 at 4:10 PM. New M-PESA balance is Ksh680.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh2,200.00 imelipwa kwa QUICKMART. tarehe 23/6/26 saa 10:05. Salio jipya ni Ksh1,890.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"XQTM5K9PV Confirmed. Ksh700.00 paid to BURGER KING. on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh990.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"WPLT7K3MV Confirmed. Ksh1,300.00 paid to CARREFOUR. on 23/6/26 at 3:55 PM. New M-PESA balance is Ksh1,520.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh165.00 imelipwa kwa MAMA MBOGA STALL. tarehe 23/6/26 saa 8:25. Salio jipya ni Ksh395.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"VNXT6K3PV Confirmed. Ksh3,900.00 paid to NAIVAS SUPERMARKET. on 23/6/26 at 2:00 PM. New M-PESA balance is Ksh2,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"HJKQ8M3XV Confirmed. Ksh220.00 paid to TOTAL ENERGIES PETROL STATION. on 23/6/26 at 9:50 AM. New M-PESA balance is Ksh715.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh900.00 imelipwa kwa CHICKEN INN. tarehe 23/6/26 saa 14:35. Salio jipya ni Ksh880.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"RTYU8K2PMV Confirmed. Ksh2,450.00 paid to QUICKMART. on 23/6/26 at 5:25 PM. New M-PESA balance is Ksh1,975.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"BNMT5K9XV Confirmed. Ksh310.00 paid to MAMA MBOGA STALL. on 23/6/26 at 10:55 AM. New M-PESA balance is Ksh925.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh1,450.00 imelipwa kwa NAIVAS SUPERMARKET. tarehe 23/6/26 saa 16:50. Salio jipya ni Ksh1,610.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"ZXCV7K3MV Confirmed. Ksh4,300.00 paid to CARREFOUR. on 23/6/26 at 7:35 AM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
"Imethibitishwa. Ksh380.00 imelipwa kwa KFC KENYA. tarehe 23/6/26 saa 12:15. Salio jipya ni Ksh1,065.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch4,2026-06-23
"QWER9K2XPV Confirmed. Ksh1,550.00 paid to TUSKYS SUPERMARKET. on 23/6/26 at 2:40 PM. New M-PESA balance is Ksh1,790.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch4,2026-06-23
