message_text,label,language,fraud_category,source,date_collected
"WLN9P2KSA Confirmed. Ksh1,800.00 paid to BRIGHT STARS ACADEMY for account 110987-KIP on 23/6/26 at 7:55 AM. New M-PESA balance is Ksh615.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh9,000.00 imelipwa kwa JOMO KENYATTA UNIVERSITY Acc 663281-FEE tarehe 23/6/26 saa 16:30. Salio jipya ni Ksh1,330.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"JBM6T1ZSA Confirmed. Ksh3,200.00 paid to STAREHE BOYS CENTRE for account 991023-ONY on 23/6/26 at 9:55 AM. New M-PESA balance is Ksh930.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"YGT3K9MSA Confirmed. Ksh25,000.00 paid to KENYA METHODIST UNIVERSITY for account 112098-REG on 23/6/26 at 4:30 PM. New M-PESA balance is Ksh1,330.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh2,500.00 imelipwa kwa SUNRISE PRIMARY SCHOOL Acc 778012-NJE tarehe 23/6/26 saa 9:55. Salio jipya ni Ksh930.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"VKQ8R4NSA Confirmed. Ksh7,500.00 paid to LENANA SCHOOL for account 220981-MUT on 23/6/26 at 11:35 AM. New M-PESA balance is Ksh1,420.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"ZWQ7M2PSA Confirmed. Ksh1,500.00 paid to KIDS WORLD ACADEMY for account 119283-WAF on 23/6/26 at 2:20 PM. New M-PESA balance is Ksh615.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh14,000.00 imelipwa kwa EGERTON UNIVERSITY Acc 776123-FEE tarehe 23/6/26 saa 17:10. Salio jipya ni Ksh820.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"AGT5K3PSA Confirmed. Ksh5,800.00 paid to KENYA HIGH SCHOOL for account 663218-ACH on 23/6/26 at 6:30 PM. New M-PESA balance is Ksh1,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"NHT9P6XSA Confirmed. Ksh10,200.00 paid to USIU AFRICA for account 220031-REG on 23/6/26 at 8:15 AM. New M-PESA balance is Ksh1,980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh3,800.00 imelipwa kwa TWINKLE STARS ACADEMY Acc 887654-KIB tarehe 23/6/26 saa 13:50. Salio jipya ni Ksh3,260.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"PLM4Q9TSA Confirmed. Ksh22,000.00 paid to DAYSTAR UNIVERSITY for account 220198-FEE on 23/6/26 at 10:20 AM. New M-PESA balance is Ksh1,250.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"RXTQ4P9SA Confirmed. Ksh2,000.00 paid to RIARA SPRINGS ACADEMY for account 887123-OND on 23/6/26 at 3:45 PM. New M-PESA balance is Ksh440.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh6,500.00 imelipwa kwa MAKERERE UNIVERSITY Acc 332190-FEE tarehe 23/6/26 saa 9:10. Salio jipya ni Ksh2,015.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"7KXTQ9MSA Confirmed. Ksh4,200.00 paid to BUTERE GIRLS SCHOOL for account 991023-AKI on 23/6/26 at 12:00 PM. New M-PESA balance is Ksh795.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"NPXT6K3SA Confirmed. Ksh16,000.00 paid to KCA UNIVERSITY for account 112098-REG on 23/6/26 at 5:05 PM. New M-PESA balance is Ksh1,640.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh2,750.00 imelipwa kwa LITTLE FLOWER NURSERY Acc 778012-MWE tarehe 23/6/26 saa 7:15. Salio jipya ni Ksh2,330.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"KQXT9M3SA Confirmed. Ksh9,800.00 paid to MAASAI MARA UNIVERSITY for account 776123-FEE on 23/6/26 at 12:40 PM. New M-PESA balance is Ksh980.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"DHKQ9XPSA Confirmed. Ksh3,300.00 paid to NAIROBI ACADEMY for account 110982-NDU on 23/6/26 at 9:05 AM. New M-PESA balance is Ksh510.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"6PQR9MXSA Confirmed. Ksh19,500.00 paid to PWANI UNIVERSITY for account 663281-FEE on 23/6/26 at 10:30 AM. New M-PESA balance is Ksh1,260.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh4,500.00 imelipwa kwa ROYAL ACADEMY Acc 22311-OUM tarehe 23/6/26 saa 14:05. Salio jipya ni Ksh845.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"3XPQ9MTSA Confirmed. Ksh1,200.00 paid to BUSY BEE NURSERY for account 778321-KAM on 23/6/26 at 6:55 PM. New M-PESA balance is Ksh1,025.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"8MQT4XPSA Confirmed. Ksh28,000.00 paid to KENYATTA NATIONAL HOSPITAL UNI for account 991023-FEE on 23/6/26 at 9:40 AM. New M-PESA balance is Ksh1,780.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh5,200.00 imelipwa kwa GREENFIELD ACADEMY Acc 112098-WAN tarehe 23/6/26 saa 15:30. Salio jipya ni Ksh1,335.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"GHT2K9XSA Confirmed. Ksh3,600.00 paid to AGA KHAN HIGH SCHOOL for account 778012-ABD on 23/6/26 at 11:20 AM. New M-PESA balance is Ksh3,665.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"LMNQ8K3SA Confirmed. Ksh1,650.00 paid to RAINBOW NURSERY for account 220981-MUR on 23/6/26 at 4:10 PM. New M-PESA balance is Ksh680.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh13,500.00 imelipwa kwa TECHNICAL UNIVERSITY OF KENYA Acc 110987-FEE tarehe 23/6/26 saa 10:05. Salio jipya ni Ksh1,890.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"XQTM5K9SA Confirmed. Ksh2,950.00 paid to SUNVALLEY SCHOOL for account 776123-NJA on 23/6/26 at 12:45 PM. New M-PESA balance is Ksh990.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"WPLT7K3SA Confirmed. Ksh17,800.00 paid to ZETECH UNIVERSITY for account 220981-FEE on 23/6/26 at 15:55. New M-PESA balance is Ksh1,520.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh750.00 imelipwa kwa HAPPY KIDS NURSERY Acc 110982-KOR tarehe 23/6/26 saa 8:25. Salio jipya ni Ksh395.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"VNXT6K3SA Confirmed. Ksh21,000.00 paid to MULTIMEDIA UNIVERSITY for account 663281-FEE on 23/6/26 at 14:00. New M-PESA balance is Ksh2,140.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"HJKQ8M3SA Confirmed. Ksh2,300.00 paid to MERU SCHOOL for account 991023-MWI on 23/6/26 at 9:50 AM. New M-PESA balance is Ksh715.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
"Imethibitishwa. Ksh11,000.00 imelipwa kwa KISII UNIVERSITY Acc 778012-FEE tarehe 23/6/26 saa 14:35. Salio jipya ni Ksh880.00. Gharama, Ksh0.00.",legit,sw,n/a,legit_batch14,2026-06-23
"RTYU8K2PSA Confirmed. Ksh3,150.00 paid to GREENSIDE ACADEMY for account 712998-ODH on 23/6/26 at 5:25 PM. New M-PESA balance is Ksh1,975.00. Transaction cost, Ksh0.00.",legit,en,n/a,legit_batch14,2026-06-23
