message_text,label,language,fraud_category,source,date_collected
"Mpenzi, naomba unitumie Ksh23,000 kulipa deni la dharura nililopata kazi yangu hapa Norway, namba 0789221166.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"My love, the bank requires a $290 wire transfer activation fee before I can send you the inheritance money I promised. Send 0701556644.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby kuna tatizo kubwa, nimezuiliwa airport hapa Egypt kwa sababu ya visa, naomba Ksh12,800 kwa namba 0745667799.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
"Mpenzi wangu, naomba msaada wa haraka, nimepoteza job yangu hapa Belgium na nahitaji Ksh18,500 ya rent, namba 0712889944.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"Sweetheart, I urgently need $260 to release our shared savings from a frozen account before the deadline. Send to 0701998833.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby naomba unitumie Ksh14,000 kwa sababu nimekwama na bill ya hoteli hapa Greece, tuma kwa namba 0734221188 tafadhali.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
"Mpenzi, naomba msaada wa Ksh26,000 kulipia ticket ya ndege ya kukuja Kenya wiki ijayo, tuma kwa namba 0745998822.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"My darling, customs at the port want $230 to clear the car I bought for us before it gets auctioned off. Send to 0712556677.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby kuna emergency kubwa, naomba unitumie Ksh10,500 nikilipa medical bill ndogo hapa Thailand, namba 0701445599.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
"Mpenzi wangu, naomba msaada wa Ksh20,500 kwa sababu pesa yangu imeshikiliwa bank hapa Portugal, tuma kwa namba 0789112277.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"My love, I need $275 immediately to pay legal fees for my work permit renewal. Please send it to 0745889933 right now.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby naomba unitumie Ksh16,800 nikilipa deni dogo nililoazima rafiki yangu hapa Ireland, namba 0712998811 leo.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
"Mpenzi, naomba msaada wa haraka, nimekwama na fees ya kibali cha kazi hapa Sweden, tuma Ksh24,500 kwa namba 0701776644.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"Sweetheart, the diamond necklace I sent is stuck at customs requiring a $215 release payment. Send it to 0734667733 today.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby kuna shida kubwa hapa Finland, nimepoteza pesa zangu kwenye theft, naomba Ksh11,200 kwa namba 0745221177.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
"Mpenzi wangu, naomba unitumie Ksh19,000 kulipa fees ndogo ya kuthibitisha account yangu ya benki hapa Austria, namba 0712334466.",fraud,sw,romance_scam,batch23_ai,2026-06-23
"My darling, I'm being held briefly at immigration and need $245 to resolve this and continue my trip to see you. Send 0701998811.",fraud,en,romance_scam,batch23_ai,2026-06-23
"baby naomba msaada wa Ksh13,000 kwa sababu sina pesa ya kulipia accommodation hapa Denmark, tuma kwa namba 0789556633.",fraud,sheng,romance_scam,batch23_ai,2026-06-23
