message_text,label,language,fraud_category,source,date_collected
"Habari, mtandao wetu wa uwekezaji wa pesa za kidijitali umelipa wateja wengi mara tatu. Weka Ksh2,700 kwa namba 0789221166.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Limited time offer: invest in our gold-backed fund and triple your money in 5 days. Send Ksh3,600 to 0701556644 to begin.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"buda hii ni mfumo wa pyramid scheme, weka Ksh1,400 leo upate marudio ya 6x ndani ya wiki, tuma kwa 0745667799",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
"Habari mteja, kampuni yetu ya uwekezaji wa miradi ya nishati mbadala inakupa faida ya haraka. Tuma Ksh3,100 kwa 0712889944.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Our exclusive forex robot trades for you and guarantees Ksh10,000 from a Ksh2,000 deposit within 3 days. Send to 0701998833.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"mse kuna investment ya land flipping inayolipa kila wiki, weka Ksh3,500 kwa namba 0734221188 leo upate faida kubwa",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
"Habari, jiunge na fursa yetu ya kuwekeza kwenye dhahabu na almasi. Weka Ksh2,300 leo upate Ksh6,900, tuma 0745998822.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Our high-yield savings circle pays 350% returns within 6 days. Send your initial deposit of Ksh4,200 to 0712556677 now.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"buda hii ni trading academy ya online, weka Ksh1,750 upate Ksh5,250 leo, tuma pesa kwa namba 0701445599 sasa",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
"Habari mteja, mfumo wetu wa kuwekeza fedha kwa biashara za mtandaoni unakuhakikishia faida ya haraka. Tuma Ksh2,950 kwa 0789112277.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Our crypto referral program rewards you 5x your deposit within a week. Send Ksh1,950 to 0745889933 to activate your account.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"niaje buda, kuna group ya investment ya kahawa inayolipa kila wiki, weka Ksh2,600 kwa namba 0712998811 leo",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
"Habari, kampuni yetu ya uwekezaji wa fedha za kidijitali imewalipia wateja milioni nyingi. Weka Ksh3,800 kwa namba 0701776644.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Our private equity fund offers guaranteed 200% returns this month only. Deposit Ksh5,000 today by sending it to 0734667733.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"buda hii ni mining pool ya bitcoin, weka Ksh2,100 leo upate Ksh6,300, tuma pesa kwa namba 0745221177 leo leo",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
"Habari mteja, mfumo wetu wa kuwekeza kwenye fedha za kigeni unakupa faida ya mara nne. Tuma Ksh2,450 kwa namba 0712334466.",fraud,sw,fake_investment_scheme,batch14_ai,2026-06-23
"Join our agriculture investment scheme and earn Ksh12,000 from a Ksh3,000 stake within 4 days. Send to 0701998811 now.",fraud,en,fake_investment_scheme,batch14_ai,2026-06-23
"mzee hii investment ya real estate inalipa kila wiki, weka Ksh4,000 kwa namba 0789556633 leo upate faida ya double",fraud,sheng,fake_investment_scheme,batch14_ai,2026-06-23
