message_text,label,language,fraud_category,source,date_collected
"Your money transfer of Ksh1,750 was misrouted due to a system glitch. Call this support line 0701776655 to claim your reversal today.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"buda system imeshow umetuma kwa number ingine, piga 0712445588 wakusort hiyo reversal kabla iende mtu mwingine kabisa",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Habari mteja, ulituma Ksh4,950 kwa namba isiyo yako tarehe jana. Tuma kodi ya uthibitisho kwa 0789667744 kupata pesa yako tena.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Reversal request failed. A wrong payment of Ksh3,100 needs your PIN sent to 0701998811 to be processed manually by our agent.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"mzee transaction yako ilikosea kwa namba, piga 0745889922 mapema kabla doh ipotelee kabisa mahali pengine",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Habari, umetuma kwa makosa Ksh2,650 kwa namba isiyo yako. Bonyeza *334# au tuma jina lako kamili kwa 0712667799 kurekebisha.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Urgent reversal: Your Ksh5,500 transaction went to the wrong till number. Send your transaction PIN to 0701445522 to release the funds back.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"poa sana lakini umetuma kashilingi kwa number mbaya, hii namba 0734556622 ndio itakurudishia kabla iende mbali",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"M-Shwari Alert: Muamala wako wa Ksh8,900 haukufika mahali pa malengo. Tuma maelezo binafsi kwa 0745778833 kukamilisha urejeshaji.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Notice: A failed reversal of Ksh1,300 requires you to confirm your account PIN via SMS to 0701223366 before midnight.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"bro hiyo doh yako ilienda kwa namba mbaya jana usiku, piga 0712998844 sasa kabla account ifrozen kabisa",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Habari, system imeona muamala wa Ksh4,100 ulitumwa kwa namba isiyo sahihi. Piga 0789556688 kuongea na agent wa M-Pesa kuhusu refund.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Your payment of Ksh2,750 bounced to the wrong line due to a routing error. Reply with your PIN code to 0701887722 to get it back today.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"buda kuna mtu ametuma chapaa kwa wewe kimakosa Ksh1,900, rudisha mapema kwa 0745112266 kabla mambo ichange",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Tahadhari kutoka Safaricom: Ksh3,450 zilitumwa kosa kwa namba nyingine. Tuma jina lako na nambari ya kitambulisho kwa 0712334488 kuanzisha refund.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Reversal incomplete: We need your confirmation PIN sent to 0701556699 to finalize the return of your Ksh6,200 misdirected payment.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"niaje msee, transaction yako ya Ksh2,300 iliingia number mbaya, piga 0734667799 wakurudishie haraka before account ifungwe",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Habari, kuna muamala potovu wa Ksh5,600 kwenye akaunti yako. Tuma jina kamili na namba ya kitambulisho kwa 0745998811 kuthibitisha umiliki kabla turudishe.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
"Final notice: Your wrongly sent Ksh3,800 will be forfeited unless you send your M-Pesa PIN to 0701776688 within the next 20 minutes.",fraud,en,fake_reversal,batch1_ai,2026-06-22
"bro hiyo pesa yako ilikosea number, piga hii 0712445599 ndio wakurekebishie kabla iende kwa mtu mwingine kabisa",fraud,sheng,fake_reversal,batch1_ai,2026-06-22
"Tahadhari M-Pesa: Pesa Ksh4,700 zilitumwa kosa kwa namba isiyo sahihi jana. Piga 0789221177 kupata msaada wa kurudisha pesa yako leo.",fraud,sw,fake_reversal,batch1_ai,2026-06-22
