message_text,label,language,fraud_category,source,date_collected
"Habari, mimi ni Mwanasheria wa Mfungwa Kamiti, ana mali kubwa anataka kukugawia kwa siri kabla ya kifo chake. Piga 0712889944.",fraud,sw,prisoner_inheritance_scam,batch17_ai,2026-06-23
"Hello, I am the legal representative of a terminally ill inmate at Kamiti who wishes to leave his wealth to you. Call 0701998833.",fraud,en,prisoner_inheritance_scam,batch17_ai,2026-06-23
"niaje msee, kuna mfungwa Shimo la Tewa anataka kushirikiana nawe kuhusu urithi wa familia, piga 0734221188 leo.",fraud,sheng,prisoner_inheritance_scam,batch17_ai,2026-06-23
"Habari, hii ni jukumu la siri, mfungwa mmoja Kamiti amenichagua kukufuata kuhusu mali yake ya milioni. Piga 0745998822.",fraud,sw,prisoner_inheritance_scam,batch17_ai,2026-06-23
"This is confidential, an inmate at Naivasha Maximum has chosen you as his sole heir. Call 0712556677 immediately to proceed.",fraud,en,prisoner_inheritance_scam,batch17_ai,2026-06-23
"buda mfungwa amenipa namba yako kupitia kanisa, anataka kukurithisha mali yake, piga 0701445599 leo bila kuchelewa",fraud,sheng,prisoner_inheritance_scam,batch17_ai,2026-06-23
"Habari, mimi ni mfanyakazi wa Magereza Kodiaga, mfungwa mmoja ana mali isiyohamishika anataka kukurithisha. Piga 0789112277.",fraud,sw,prisoner_inheritance_scam,batch17_ai,2026-06-23
"This is private, an inmate from Kamiti has named you in his will and wants to discuss the transfer process. Call 0745889933.",fraud,en,prisoner_inheritance_scam,batch17_ai,2026-06-23
"niaje buda, mfungwa anataka kukurithisha pesa zake za benki, piga 0712998811 leo kwa maelezo ya siri kabisa",fraud,sheng,prisoner_inheritance_scam,batch17_ai,2026-06-23
"Habari, mimi ni Padri kutoka Naivasha Prison, mfungwa mmoja anayetafuta msaada wa kiroho ana urithi mkubwa. Piga 0701776644.",fraud,sw,prisoner_inheritance_scam,batch17_ai,2026-06-23
"This is highly confidential, a death-row inmate at Kamiti wishes to give you his entire fortune. Call 0734667733 now to discuss.",fraud,en,prisoner_inheritance_scam,batch17_ai,2026-06-23
"buda mfungwa Shimo la Tewa amenitaka kukufuata leo kuhusu mali kubwa anayotaka kukugawia, piga 0745221177 leo.",fraud,sheng,prisoner_inheritance_scam,batch17_ai,2026-06-23
"Habari, hii ni siri kati yetu wawili, mfungwa Kamiti ana milioni 10 katika akaunti anataka kukurithisha. Piga 0712334466.",fraud,sw,prisoner_inheritance_scam,batch17_ai,2026-06-23
"This is a once in a lifetime opportunity, an inmate's family lawyer wants to transfer his estate to you. Call 0701998811 today.",fraud,en,prisoner_inheritance_scam,batch17_ai,2026-06-23
"mse mfungwa mmoja amenitaka kukutafuta kuhusu urithi wake wa siri, piga 0789556633 leo bila kuchelewa kabisa",fraud,sheng,prisoner_inheritance_scam,batch17_ai,2026-06-23
