message_text,label,language,fraud_category,source,date_collected
"Habari, mamlaka ya udhibiti imetangaza wateja wote lazima wamalize KYC leo. Tuma maelezo yako kwa namba 0745221199 sasa.",fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Compliance Alert: KYC verification is overdue on your account. Update immediately at the secure portal to avoid suspension tonight.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"buda hii ni serious sana, KYC update ni lazima leo, piga link hii sasa kabla account yako ifungwe kabisa",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
"Tahadhari: Akaunti yako haijakamilisha KYC ya mwaka huu. Tuma jina, ID, na PIN kwa namba 0734998866 ndani ya masaa machache.",fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Your account has been flagged for incomplete KYC documentation. Submit your ID details to 0712667744 to restore full access.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"niaje msee, kuna new policy ya KYC verification leo, tuma details zako kwa namba 0789556677 ndio account isifungwe",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
"Habari mteja, Serikali kupitia CA imetangaza wateja wote lazima wathibitishe KYC. Tuma ID number kwa namba 0701445588 leo.",fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Your number requires urgent KYC validation per the new telecom act. Send your ID and registered name to 0745889911 today.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"buda CBK imeagiza KYC verification kwa watu wote wenye M-Pesa, tuma details kwa namba 0712998855 leo bila kuchelewa",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
Tahadhari kutoka KRA: Akaunti yako ya simu inahitaji kuthibitishwa kwa KYC mpya. Tuma jina na ID kwa namba 0734556699 sasa.,fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Notice: New financial regulations require your account to complete KYC by midnight or risk permanent account closure.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"mzee kuna deadline ya KYC leo usiku, tuma jina lako na ID number kwa namba 0701887766 kabla isiwe late sana",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
"Habari, kwa mujibu wa kanuni za fedha za mwaka huu, lazima usasishe KYC yako. Tuma maelezo yako kwa namba 0745112288 leo.",fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Your KYC submission is incomplete and your account risks being frozen by the regulator. Update at mpesa-kyc-regulator.com now.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"buda hii ni mandatory KYC leo, kama hujamalizia by tonight watakufungia account yako moja kwa moja",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
Tahadhari mteja: Akaunti yako iko kwenye hatari ya kufungiwa kwa sababu ya KYC isiyokamilika. Tuma ID kwa namba 0712445566.,fraud,sw,fake_kyc_update,batch11_ai,2026-06-26
Your mobile wallet has been temporarily restricted pending KYC completion. Send your ID and PIN to 0789221166 to lift the restriction.,fraud,en,fake_kyc_update,batch11_ai,2026-06-26
"niaje buda, KYC verification ni lazima kwa wote leo, tuma details zako kwa namba 0701556644 mapema kabla deadline ipite",fraud,sheng,fake_kyc_update,batch11_ai,2026-06-26
"Umeshinda Ksh75,000 kwenye Safaricom Bonyeza Promo. Tuma Ksh400 ada ya usajili kwa namba 0712334455 kupokea pesa yako leo.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Congratulations! Your number has won Ksh90,000 in the M-Pesa Anniversary Draw. Send Ksh500 processing fee to 0745998822 to claim now.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda zawadi ya simu mpya kupitia promo, tuma Ksh250 confirmation kwa 0701887744 ndio ufike kuipick",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, namba yako imechaguliwa kushinda Ksh40,000 kwenye Tigo Pesa Bahati Nasibu. Tuma Ksh300 ada ya kodi kwa 0789556699.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"You have been selected as the winner of Ksh120,000 in the Airtel Money Jackpot. Send Ksh600 verification fee to 0712445599 today.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"mse hii ni Vodacom bonus, umeshinda TZS200,000, tuma TZS10,000 ada kwa namba 0734667722 kupokea pesa yako",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, umeshinda gari dogo kupitia Safaricom Loyalty Draw. Tuma Ksh1,500 logbook fee kwa 0701223399 kuipata leo.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your line won Ksh55,000 in the MTN Mobile Money Bonus Draw. Send Ksh350 release fee to 0745889922 to receive your winnings.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda TV mpya ya 43 inch kupitia M-Pesa promo, tuma Ksh400 delivery fee kwa namba 0712998877 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, kampuni ya Betika inakutangaza mshindi wa Ksh200,000 kwenye bahati nasibu ya wiki. Tuma Ksh800 kodi kwa 0789221144.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
You've won a brand new smartphone in the Safaricom Customer Appreciation Promo. Send Ksh300 redemption fee to 0701556633 to claim.,fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"niaje msee, umeshinda Ksh65,000 kwenye M-Shwari Loyalty Bonus, tuma Ksh380 ada kwa namba 0745112277 leo leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, namba yako imeshinda safari ya bure ya Mombasa kupitia Safaricom Promo. Tuma Ksh700 booking fee kwa 0712889933.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Congratulations, your number has been picked to win Ksh85,000 in the Halotel Bonus Draw. Send Ksh420 fee to 0734556688 to claim.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda voucher ya mafuta worth Ksh10,000 kupitia Total Energies promo, tuma Ksh200 verification kwa 0701776655",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, hongera! Umeshinda Ksh50,000 kwenye Pochi la Biashara Mwaka huu. Tuma Ksh300 ada ya usajili kwa namba 0745667711.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your line has won a Ksh100,000 cash prize from the Equity Bank Mobile Banking Draw. Send Ksh550 fee to 0789112255 to claim today.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"mzee umeshinda data bundle ya mwaka mzima kupitia promo ya Safaricom, tuma Ksh150 activation kwa namba 0712334477 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, namba yako imeshinda Ksh30,000 kupitia M-Pesa Wikendi Bonus. Tuma Ksh250 ada ya uthibitisho kwa 0701998822.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"You are the lucky winner of Ksh45,000 in the KCB Mobile App Promotion. Send Ksh280 registration fee to 0745221199 to claim your prize.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda fridge mpya kupitia promo ya Naivas, tuma Ksh500 delivery fee kwa namba 0734998866 leo bro",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Tahadhari, namba yako imeshinda zawadi ya Ksh150,000 kupitia Vodacom Bahati Nasibu ya Mwaka. Tuma TZS12,000 ada kwa 0676998811.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Congratulations! Your number won Ksh38,000 in the Bolt Customer Loyalty Promo. Send Ksh230 release fee to 0712667744 to claim now.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"niaje buda, umeshinda laptop kupitia M-Pesa promo ya wanafunzi, tuma Ksh400 confirmation kwa namba 0789556677 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, umeshinda Ksh95,000 kwenye Jubilee Insurance Mobile Draw. Tuma Ksh480 ada ya kodi kwa namba hii 0701445588 leo.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
Your phone number has won a motorbike in the Naivas Anniversary Sale Promo. Send Ksh900 release fee to 0745889911 to claim it today.,fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda Ksh20,000 kwenye Betway promo bonus, tuma Ksh150 verification kwa namba 0712998855 ndio upewe pesa",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, umechaguliwa kushinda Ksh60,000 kupitia Fuliza Loyalty Promo. Tuma Ksh350 ada ya kuthibitisha kwa 0734556699.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your line has won Ksh28,000 in the Hustler Fund Customer Appreciation Draw. Send Ksh200 fee to 0701887766 to receive your prize.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"mse umeshinda tablet kupitia M-Koba promo, tuma Ksh330 activation kwa namba 0745112288 leo bila kuchelewa",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, hongera! Umeshinda Ksh70,000 kwenye DSTV Mobile Promo. Tuma Ksh420 ada ya kuthibitisha kwa namba 0712445566 leo.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Congratulations, your line won a Ksh55,500 prize in the KFC Kenya Loyalty Promo. Send Ksh270 fee to 0789221166 to claim your money.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda fridge ya Ksh40,000 kupitia promo ya Carrefour, tuma Ksh380 delivery kwa namba 0701556644 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, namba yako imeshinda Ksh18,000 kwenye Zenka Loyalty Draw. Tuma Ksh170 ada ya usajili kwa namba 0745667799.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your number has been picked to win Ksh33,000 in the Branch App Bonus Promo. Send Ksh210 verification fee to 0712889944 to claim now.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"mzee umeshinda smart watch kupitia promo ya Uber, tuma Ksh250 confirmation kwa namba 0701998833 leo leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, hongera kubwa! Umeshinda Ksh48,000 kwenye Tala Customer Bonus. Tuma Ksh290 ada ya kuthibitisha kwa namba 0734221188.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your account has won Ksh62,000 in the KCB M-Pesa Customer Appreciation Promo. Send Ksh370 fee to 0745998822 to receive it today.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda printer ya office kupitia promo ya Jumia, tuma Ksh300 delivery fee kwa namba 0712556677 leo bro",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, namba yako imeshinda Ksh22,000 kwenye M-Shwari Wiki Bonus. Tuma Ksh180 ada ya uthibitisho kwa namba 0701445599.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Congratulations! Your number won Ksh80,000 in the Telkom Mobile Loyalty Draw. Send Ksh400 processing fee to 0789112277 to claim today.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"niaje msee, umeshinda bike ya kawaida kupitia promo ya Boda Boda Sacco, tuma Ksh260 fee kwa namba 0745889933 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, kampuni ya Sportpesa inakutangaza mshindi wa Ksh130,000. Tuma Ksh650 kodi kwa namba hii 0712998811 leo leo.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"You've won a Ksh42,000 cash prize from the Naivas Mobile App Loyalty Bonus. Send Ksh260 release fee to 0701776644 to claim now.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"buda umeshinda iron box mpya kupitia promo ya Carrefour weekend, tuma Ksh180 confirmation kwa namba 0734667733 leo",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari mteja, umechaguliwa kushinda Ksh37,000 kwenye Lipa Mdogo Mdogo Loyalty Promo. Tuma Ksh220 ada kwa namba 0745221177.",fraud,sw,fake_prize_winner,batch12_ai,2026-06-26
"Your line has won Ksh26,500 in the Equity Mobile App Bonus Draw. Send Ksh190 fee to 0712334466 to claim your prize today.",fraud,en,fake_prize_winner,batch12_ai,2026-06-26
"mse umeshinda solar panel kupitia promo ya M-Kopa, tuma Ksh340 delivery fee kwa namba 0701998811 leo bila kuchelewa",fraud,sheng,fake_prize_winner,batch12_ai,2026-06-26
"Habari, umepata ufadhili wa masomo wa Ksh150,000 kutoka shirika la kimataifa la UNESCO. Tuma Ksh1,500 ada ya usajili kwa 0712334455.",fraud,sw,fake_scholarship,batch13_ai,2026-06-26
"Congratulations! You have been awarded a Ksh200,000 scholarship from the Mastercard Foundation. Send Ksh1,800 processing fee to 0745998822.",fraud,en,fake_scholarship,batch13_ai,2026-06-26
"buda umepata scholarship ya Ksh80,000 kutoka NGO ya kimataifa, tuma Ksh900 registration fee kwa namba 0701887744 leo",fraud,sheng,fake_scholarship,batch13_ai,2026-06-26
"Habari mwanafunzi, HELB imekutangaza mshindi wa ufadhili wa Ksh100,000. Tuma Ksh700 ada ya kuthibitisha kwa namba 0789556699.",fraud,sw,fake_scholarship,batch13_ai,2026-06-26
"You have been selected for a full university scholarship worth Ksh500,000 from a foreign donor. Send Ksh2,000 fee to 0712445599 today.",fraud,en,fake_scholarship,batch13_ai,2026-06-26
"mse umepata bursary ya Ksh60,000 kutoka Constituency Fund, tuma Ksh500 ada ya usajili kwa namba 0734667722 leo bro",fraud,sheng,fake_scholarship,batch13_ai,2026-06-26
"Habari, shirika la Bill Gates Foundation limekuchagua kupata ufadhili wa masomo Ksh250,000. Tuma Ksh1,200 kodi kwa 0701223399.",fraud,sw,fake_scholarship,batch13_ai,2026-06-26
"Your application has been approved for a Ksh120,000 government education grant. Send Ksh650 verification fee to 0745889922 now.",fraud,en,fake_scholarship,batch13_ai,2026-06-26
"buda umepata grant ya masomo kutoka World Bank ya Ksh300,000, tuma Ksh1,400 ada kwa namba 0712998877 leo leo",fraud,sheng,fake_scholarship,batch13_ai,2026-06-26
"Habari mwanafunzi, umechaguliwa kupokea ufadhili wa Ksh90,000 kutoka NGO ya elimu. Tuma Ksh800 ada ya kuthibitisha kwa 0789221144.",fraud,sw,fake_scholarship,batch13_ai,2026-06-26
"You qualify for a Ksh175,000 scholarship sponsored by the European Union Education Fund. Send Ksh950 fee to 0701556633 to proceed.",fraud,en,fake_scholarship,batch13_ai,2026-06-26
