message_text,label,language,fraud_category,source,date_collected
"VKQ8R4NTP Confirmed. Ksh10,000.00 withdrawn from agent FAITH MWANGI Shop, Thika. on 18/6/26 at 10:50 AM. New M-PESA balance is Ksh430.00. Transaction cost, Ksh28.00.",legit,en,n/a,claude_synthetic,2026-06-21
"ZWQ7M2PXT Confirmed. Ksh650.00 paid to CHICKEN INN. on 18/6/26 at 6:55 PM. New M-PESA balance is Ksh1,205.00. Transaction cost, Ksh0.00.",legit,en,n/a,claude_synthetic,2026-06-21
"Habari Mteja, malipo yako ya KCB M-Pesa Loan ya Ksh15,000 yamekubaliwa na yataingia kwa akaunti yako saa moja baada ya kuthibitisha maelezo. Dial *844# kuangalia.",legit,sw,n/a,claude_synthetic,2026-06-21
"AGT5K3PWQ Confirmed. Ksh300.00 paid to UBER TRIP. on 18/6/26 at 5:25 PM. New M-PESA balance is Ksh905.00. Transaction cost, Ksh0.00.",legit,en,n/a,claude_synthetic,2026-06-21
"NHT9P6XQR Confirmed. Ksh50.00 sent to ESTHER WAMBUI 0711998822 on 18/6/26 at 8:50 AM. New M-PESA balance is Ksh355.00. Transaction cost, Ksh0.00.",legit,en,n/a,claude_synthetic,2026-06-21
"PLM4Q9TXR Confirmed. Ksh7,800.00 paid to TUSKYS SUPERMARKET. on 17/6/26 at 3:00 PM. New M-PESA balance is Ksh2,200.00.",legit,en,n/a,claude_synthetic,2026-06-21
"Your Fuliza M-PESA limit has increased to Ksh5,000.00 based on your usage history. Enjoy seamless transactions. Dial *234# for more.",legit,en,n/a,claude_synthetic,2026-06-21
"4XK9PQRTN Imethibitishwa. Umetuma TZS15,000.00 kwa ASHA MWALIMU 0765112233 tarehe 18/6/26 saa 14:30. Salio jipya la M-PESA ni TZS22,400.00. Gharama ya muamala, TZS0.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"8MQT4XPRN Imethibitishwa. Umepokea TZS30,000.00 kutoka HUSSEIN JUMA 0754998877 tarehe 18/6/26 saa 09:10. Salio jipya la M-PESA ni TZS45,600.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"6PQR9MXTK Imethibitishwa. TZS5,000.00 imelipwa kwa LUKU TANESCO akaunti 887766. tarehe 18/6/26 saa 12:05. Salio jipya ni TZS17,400.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"Vodacom M-Pesa: Umejiunga na huduma ya M-Pesa Bonus. Pointi zako ni 450. Badilisha pointi kwa vocha za simu kwa kupiga *150*00#.",legit,sw,n/a,claude_synthetic,2026-06-21
"9TKQ4XPMR Imethibitishwa. TZS12,000.00 imetolewa kwa wakala MWAJUMA STORE, Dar es Salaam. tarehe 18/6/26 saa 16:45. Gharama ya muamala, TZS200.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"M-Koba: Akiba yako ya kila wiki ya TZS10,000 imefanikiwa kuwekwa tarehe 18/6/26. Jumla ya akiba yako sasa ni TZS120,000.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"3XPQ9MTKR Imethibitishwa. TZS8,500.00 imelipwa kwa AZAM TV akaunti 334455. tarehe 17/6/26 saa 18:20. Salio jipya ni TZS3,200.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"Congratulations! Umeshinda Ksh50,000 kutoka Safaricom Bonyeza Promo. Tuma Ksh250 kwa namba 0701234567 kulipia processing fee ili kupokea pesa yako leo.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Habari, hii ni Safaricom Customer Care. Akaunti yako ya M-Pesa itafungwa leo saa sita usiku kwa sababu ya verification pending. Tuma namba yako ya PIN kwa 0789456123 sasa hivi kuepuka kufungwa.",scam,sw,account_suspension_threat,claude_synthetic,2026-06-21
"Reversal request: Umetuma pesa kwa makosa kwa namba isiyo sahihi. Piga simu hii 0745678901 sasa ili tusaidie kurudisha pesa yako kabla mfumo uifunge.",scam,mixed,fake_reversal,claude_synthetic,2026-06-21
"WEWE umechaguliwa kufanya kazi Dubai mshahara wa $2000. Tuma Ksh3,500 ada ya visa kwa Paybill 567890 Acc: JOBS2026. Nafasi ni chache.",scam,sw,job_recruitment_scam,claude_synthetic,2026-06-21
"Hujambo, mfungwa Kamiti Maximum anataka kuwasiliana nawe kuhusu urithi mkubwa. Piga 0798123456 au tuma jibu kwa SMS hii. Siri kubwa.",scam,sw,prisoner_inheritance_scam,claude_synthetic,2026-06-21
"Habari Mteja, M-Shwari yako imeidhinishwa kupata mkopo wa Ksh20,000. Bonyeza *334# au tuma Ksh500 kama processing fee kwa 0711223344 ili pesa ziingie papo hapo.",scam,sw,fake_loan,claude_synthetic,2026-06-21
"Umetumiwa kimakosa Ksh4,500 na John Kamau, tafadhali rudisha kwa namba 0712009988 haraka kabla M-Pesa kufungia akaunti yako.",scam,sw,fake_reversal,claude_synthetic,2026-06-21
"NIMETUMA pesa kwa makosa kwa namba yako, tafadhali nirudishie Ksh2,000 kwa 0723445566. Asante mungu akubariki sana.",scam,sw,fake_wrong_number_send,claude_synthetic,2026-06-21
"Safaricom: Namba yako imeshinda zawadi ya Ksh100,000 kwenye promotion ya Pochi La Biashara. Tuma jina lako kamili na ID number kwa 0700998877 kupokea pesa.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Fuliza yako imeongezwa kiwango cha Ksh50,000. Tuma Ksh1,000 activation fee kwa Paybill 112233 Acc FULIZA2026 ili kuwezesha mkopo wako leo.",scam,sw,fake_loan,claude_synthetic,2026-06-21
"Habari, mimi ni Wakili kutoka Kamiti, mfungwa mmoja ana mali ya milioni 5 anataka kukurithisha. Tuma Ksh2,000 ada ya kisheria kwa 0734556677 kuendelea na mchakato.",scam,sw,prisoner_inheritance_scam,claude_synthetic,2026-06-21
"KCB M-Pesa: Mkopo wako wa Ksh35,000 umeidhinishwa lakini unahitaji kulipa Ksh800 insurance fee kwanza. Tuma kwa 0711889922 sasa.",scam,sw,fake_loan,claude_synthetic,2026-06-21
"Tahadhari! Akaunti yako ya M-Pesa imeonyesha mwenendo wa udanganyifu. Piga *334# au tuma PIN yako kwa 0798112233 kuthibitisha umiliki wa akaunti.",scam,sw,phishing_pin_request,claude_synthetic,2026-06-21
"Pole sana nilituma pesa kwa namba yako badala ya wa kwangu, tafadhali Tuma kwa hii namba 0701223344 nirudishie Ksh3,500.",scam,sw,fake_wrong_number_send,claude_synthetic,2026-06-21
"CONGRATULATIONS you have been selected as a winner of Ksh80,000 in the Safaricom Bonyeza draw. Send Ksh300 verification fee to 0712334455 to claim now.",scam,en,fake_prize_winner,claude_synthetic,2026-06-21
"URGENT: Your M-Pesa account will be deactivated in 1 hour due to suspicious activity. Reply with your M-Pesa PIN immediately to avoid permanent suspension.",scam,en,phishing_pin_request,claude_synthetic,2026-06-21
"Hello, I am a prison officer at Kamiti, an inmate left a huge inheritance for you. Call 0789221144 urgently for details on how to claim it.",scam,en,prisoner_inheritance_scam,claude_synthetic,2026-06-21
"Job alert: You have been shortlisted for a well paying job in Qatar. Send Ksh4,000 processing fee via Paybill 998877 Acc QATARJOBS to secure your slot.",scam,en,job_recruitment_scam,claude_synthetic,2026-06-21
"M-Shwari loan of Ksh25,000 approved instantly. Send Ksh600 activation fee to 0700556677 to release funds to your account today.",scam,en,fake_loan,claude_synthetic,2026-06-21
"Sorry I sent money to the wrong number, please send back Ksh2,800 to 0733112299 as soon as possible, I really need it.",scam,en,fake_wrong_number_send,claude_synthetic,2026-06-21
"Tuma kwa hii namba 0711223399 Ksh1,500 kulipia bidhaa yako ya Jumia ambayo iko njiani kufikishwa kwako leo jioni.",scam,sw,fake_delivery_payment,claude_synthetic,2026-06-21
"Habari mpendwa, nina nafasi moja tu ya kazi ya usafi Saudi Arabia mshahara $600. Tuma Ksh5,000 ada ya usafiri kwa Paybill 334455 Acc TRAVEL26 leo.",scam,sw,job_recruitment_scam,claude_synthetic,2026-06-21
"Bonyeza link hii kuthibitisha akaunti yako ya M-Pesa: bit.ly/mpesa-verify-2026 ndani ya masaa 2 ama akaunti itafungwa kabisa.",scam,sw,phishing_link,claude_synthetic,2026-06-21
"Habari, Fuliza yako imefikia ukomo wa Ksh100,000 lakini lazima ulipe Ksh2,500 deposit insurance kwa namba 0745778899 kabla ya kupokea.",scam,sw,fake_loan,claude_synthetic,2026-06-21
"Tuma kwenye namba hii 0654332211 TZS20,000 kulipia ada ya usajili wa zawadi yako ya Vodacom M-Pesa Bahati Nasibu.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Vodacom: Umeshinda TZS500,000 kwenye Bahati Nasibu ya Mwaka. Tuma TZS15,000 ada ya kodi kwa namba 0689221144 kupokea zawadi yako leo.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Mkopo wako wa M-Pawa TZS200,000 umeidhinishwa. Tuma TZS8,000 ada ya bima kwa 0676554433 ili pesa ziingie papo hapo akaunti yako.",scam,sw,fake_loan,claude_synthetic,2026-06-21
"Hujambo, mfungwa mmoja Ukonga Prison anataka kushirikiana nawe kuhusu urithi wa familia. Piga simu 0623445566 kwa maelezo zaidi ya siri.",scam,sw,prisoner_inheritance_scam,claude_synthetic,2026-06-21
"Tahadhari Vodacom: Akaunti yako ya M-Pesa imeonyesha matumizi ya ajabu. Tuma namba yako ya siri (PIN) kwa 0698112233 sasa kuthibitisha umiliki.",scam,sw,phishing_pin_request,claude_synthetic,2026-06-21
"Pole, nimetuma TZS25,000 kwa namba yako kimakosa, tafadhali nirudishie kwa namba hii 0712998833 leo kabla saa sita.",scam,sw,fake_wrong_number_send,claude_synthetic,2026-06-21
"Kazi Dubai inapatikana sasa mshahara TZS1,500,000 kwa mwezi. Tuma TZS50,000 ada ya visa na usafiri kwa namba 0688776655 leo kabla nafasi zijae.",scam,sw,job_recruitment_scam,claude_synthetic,2026-06-21
"M-Pesa Tuma kwa hii namba 0711882233 Ksh800 kulipia bidhaa ya kuponi ya simu mpya uliyoshinda kupitia ujumbe huu.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"WEWE umeshinda gari la Toyota kupitia Safaricom Anniversary Promo. Tuma Ksh1,800 logbook transfer fee kwa 0722443399 leo kupokea gari lako Industrial Area.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Habari, Daktari kutoka Kamiti Hospital, mfungwa mmoja amefariki na ameacha pesa nyingi benki, wewe ni karibu wa kupewa. Piga 0756887744 sasa.",scam,sw,prisoner_inheritance_scam,claude_synthetic,2026-06-21
"Salamu kutoka HR, umepata kazi ya Online Data Entry, mshahara Ksh45,000 kwa wiki. Tuma Ksh1,200 ada ya vifaa kwa Paybill 556677 Acc DATAJOB.",scam,en,job_recruitment_scam,claude_synthetic,2026-06-21
"M-Pesa Alert: Suspicious login detected on your account from Mombasa. Confirm your identity by sending your PIN to 0790887766 within 30 minutes.",scam,en,phishing_pin_request,claude_synthetic,2026-06-21
"You have won a Safaricom anniversary bonus of Ksh65,000. To claim, send Ksh400 redemption fee to till number 887766 before midnight tonight.",scam,en,fake_prize_winner,claude_synthetic,2026-06-21
"Hi this is Fuliza support, your limit has been raised to Ksh80,000 but you must clear a Ksh1,500 service charge to 0701556699 first to activate.",scam,en,fake_loan,claude_synthetic,2026-06-21
"Tuma kwa hii namba 0734001122 Ksh600 kulipia ada ya kuhamisha pesa zako za Fuliza ambazo zimezuiliwa na mfumo.",scam,sw,fake_reversal,claude_synthetic,2026-06-21
"Habari, M-Shwari yako imeonekana na deni la zamani la Ksh3,200, lipa sasa kwa namba 0745009988 kabla ya kupelekwa CRB.",scam,sw,fake_debt_collection,claude_synthetic,2026-06-21
"Bonyeza hapa kuthibitisha M-Pesa yako: m-pesa-secure-update.com, vinginevyo akaunti itazimwa kesho asubuhi saa tatu.",scam,sw,phishing_link,claude_synthetic,2026-06-21
"Mpendwa mteja, umechaguliwa kupokea pochi la kibiashara la Safaricom la Ksh30,000 bure. Tuma Ksh350 verification kwa 0712556699 leo leo.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"Habari, mimi ni Askari Polisi nimekamata mtu na simu yako, tuma Ksh5,000 kwa 0789661122 ndio nikuachilie bila kesi mahakamani.",scam,sw,fake_authority_extortion,claude_synthetic,2026-06-21
"DHKQ9XPMT Confirmed. Ksh20,000.00 sent to AGNES MUTHONI 0711334455 on 18/6/26 at 2:00 PM. New M-PESA balance is Ksh5,560.00. Transaction cost, Ksh45.00.",legit,en,n/a,claude_synthetic,2026-06-21
"PXTM4Q9KR Confirmed. Ksh90.00 paid to MAMA MBOGA STALL till 223344. on 18/6/26 at 7:25 AM. New M-PESA balance is Ksh210.00. Transaction cost, Ksh0.00.",legit,en,n/a,claude_synthetic,2026-06-21
"KQXT9M3PR Confirmed. You have received Ksh15,000.00 from DENNIS MWANGI 0722556677 on 17/6/26 at 4:50 PM. New M-PESA balance is Ksh16,200.00.",legit,en,n/a,claude_synthetic,2026-06-21
"Lipa Mdogo Mdogo: Umelipa Ksh500.00 kati ya Ksh15,000.00 kwa simu yako mpya. Salio lililobaki ni Ksh14,500.00. Malipo yako yanayofuata ni 25/6/26.",legit,sw,n/a,claude_synthetic,2026-06-21
"NPXT6K3MR Confirmed. Ksh1,100.00 paid to KFC KENYA. on 18/6/26 at 1:45 PM. New M-PESA balance is Ksh675.00. Transaction cost, Ksh0.00.",legit,en,n/a,claude_synthetic,2026-06-21
"RXTQ4P9MK Confirmed. Ksh2,300.00 sent to BRIAN OTIENO 0701887766 on 18/6/26 at 9:30 AM. New M-PESA balance is Ksh890.00. Transaction cost, Ksh22.00.",legit,en,n/a,claude_synthetic,2026-06-21
"Pochi la Biashara: Umepokea Ksh4,200.00 kutoka kwa MAMA NJOKI SHOP 0733221144 tarehe 18/6/26 saa 11:00 AM. Salio jipya Ksh6,700.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"7KXTQ9MPR Imethibitishwa. TZS3,500.00 imetumwa kwa NEEMA KASSIM 0712998833 tarehe 18/6/26 saa 10:15. Salio jipya TZS9,800.00. Gharama ya muamala, TZS100.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"Tigo Pesa: Umepokea TZS45,000.00 kutoka RAMADHANI ISSA 0653221144 tarehe 18/6/26 saa 13:40. Salio jipya TZS52,300.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"Halotel Pesa: Malipo yako ya TZS6,000.00 kwa TANESCO yamefanikiwa tarehe 18/6/26 saa 15:05. Salio jipya TZS11,200.00.",legit,sw,n/a,claude_synthetic,2026-06-21
"Hujambo, Polisi Trafiki, gari lako limepigwa picha ukivuka taa nyekundu, tuma Ksh3,000 fine kwa 0712009911 kuepuka kushtakiwa mahakamani.",scam,sw,fake_authority_extortion,claude_synthetic,2026-06-21
"Habari, NTSA imegundua faini ya zamani ya Ksh2,500 kwenye gari lako, lipa sasa kwa Paybill 778899 Acc NTSA2026 kuepuka kufungiwa logbook.",scam,sw,fake_authority_extortion,claude_synthetic,2026-06-21
"Your KPLC token purchase failed, request a refund by sending your M-Pesa PIN to this number 0778991122 to process reversal immediately.",scam,en,phishing_pin_request,claude_synthetic,2026-06-21
"Habari, kampuni ya Betika inakupa bonasi ya Ksh10,000 bure. Tuma Ksh200 ada ya uanzishaji kwa namba 0701773322 kupokea bonasi yako leo.",scam,sw,fake_prize_winner,claude_synthetic,2026-06-21
"M-Pesa Agent alert: Ulipokea pesa kimakosa Ksh8,000 kutoka kwa agent, tafadhali rudisha kwa namba 0789112233 mara moja kuepuka kufungiwa akaunti.",scam,sw,fake_reversal,claude_synthetic,2026-06-21
"Habari mzuri, umepata ufadhili wa masomo wa Ksh100,000 kutoka NGO ya kimataifa. Tuma Ksh1,500 ada ya usajili kwa 0734556688 kuthibitisha nafasi yako.",scam,sw,fake_scholarship,claude_synthetic,2026-06-21
